"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Jansen, Danny",643376,2021,26,184,205,17,13,0,11,44,17,21.5,8.3,".223",".473",".299","0.772","0.250",".233","0","0","3","0","0",".329","27.7"
"Adames, Willy",642715,2021,25,497,555,72,32,1,25,156,57,28.1,10.3,".262",".481",".337","0.818","0.219",".331","4","5","0","1","1",".349","28.0"
"Adams, Matt",571431,2021,32,36,40,5,1,0,0,9,4,22.5,10,".167",".194",".250","0.444","0.027",".222","0","0","0","1","0",".198","25.3"
"Henry, Payton",668721,2021,24,15,16,3,1,0,0,5,1,31.3,6.3,".267",".333",".313","0.646","0.066",".400","0","0","0","0","0",".286","23.9"
"Wilkerson, Stevie",592859,2021,29,72,76,9,3,0,0,30,3,39.5,3.9,".167",".208",".211","0.419","0.041",".286","0","2","1","0","0",".190","27.2"
"Holloway, Jordan",656548,2021,25,10,10,1,0,0,0,6,0,60,0,".100",".100",".100","0.200","0.000",".250","0","0","0","0","0",".088",
"Murphy, Tom",608596,2021,30,277,325,37,8,0,11,99,40,30.5,12.3,".202",".350",".304","0.654","0.148",".265","0","0","2","0","3",".291","26.9"
"Cordero, Franchy",614173,2021,26,127,136,17,6,0,1,51,8,37.5,5.9,".189",".260",".237","0.497","0.071",".307","1","1","0","0","0",".222","28.6"
"Suárez, Ranger",624133,2021,25,16,23,1,2,0,0,5,1,21.7,4.3,".188",".313",".278","0.591","0.125",".273","0","0","1","0","0",".265","23.3"
"Báez, Javier",595879,2021,28,502,547,82,18,2,31,184,28,33.6,5.1,".265",".494",".319","0.813","0.229",".352","5","18","13","2","3",".344","28.5"
"Moroff, Max",621559,2021,28,16,16,1,0,0,0,10,0,62.5,0,".063",".063",".063","0.126","0.000",".167","0","0","0","0","0",".055",
"Frazier, Todd",453943,2021,35,35,40,2,1,0,0,6,3,15,7.5,".086",".114",".200","0.314","0.028",".103","0","0","2","0","0",".163","24.2"
"Turner, Trea",607208,2021,28,595,646,130,34,3,28,110,41,17,6.3,".328",".536",".375","0.911","0.208",".362","5","32","6","2","4",".386","30.6"
"Bote, David",623520,2021,28,291,327,38,10,2,8,73,27,22.3,8.3,".199",".330",".276","0.606","0.131",".235","1","0","5","0","3",".268","27.2"
"Maile, Luke",571912,2021,30,30,34,5,4,0,0,7,3,20.6,8.8,".300",".433",".382","0.815","0.133",".391","0","0","1","0","0",".358","25.6"
"Hill, Rich",448179,2021,41,24,26,3,0,0,0,10,0,38.5,0,".125",".125",".125","0.250","0.000",".214","0","0","0","0","0",".110","25.1"
"Paddack, Chris",663978,2021,25,35,42,1,0,0,0,26,1,61.9,2.4,".029",".029",".081","0.110","0.000",".111","0","0","1","0","0",".062",
"Gutiérrez, Kelvin",642721,2021,26,272,295,49,8,3,3,76,19,25.8,6.4,".232",".316",".292","0.608","0.084",".311","1","0","4","0","0",".270","28.2"
"Hoerner, Nico",663538,2021,24,149,170,35,10,0,0,25,17,14.7,10,".302",".369",".382","0.751","0.067",".360","3","5","3","3","1",".330","28.8"
"Adams, Riley",656180,2021,25,99,120,11,8,1,2,40,15,33.3,12.5,".222",".384",".358","0.742","0.162",".351","0","0","6","0","0",".332","26.3"
"Fedde, Erick",607200,2021,28,36,43,0,0,0,0,14,1,32.6,2.3,".000",".000",".026","0.026","0.000",".000","0","0","0","0","1",".018","24.9"
"Flores, Wilmer",527038,2021,29,389,436,67,16,1,18,56,41,12.8,9.4,".262",".447",".335","0.782","0.185",".264","0","1","3","0","3",".337","24.6"
"Castro, Rodolfo",666801,2021,22,86,93,10,2,0,5,27,6,29,6.5,".198",".395",".258","0.653","0.197",".222","0","0","1","0","0",".281","27.3"
"Luzardo, Jesús",666200,2021,23,15,20,0,0,0,0,6,4,30,20,".000",".000",".211","0.211","0.000",".000","0","0","0","0","0",".146","24.0"
"Pollock, AJ",572041,2021,33,384,422,65,27,1,21,80,30,19,7.1,".297",".536",".355","0.891","0.239",".326","1","9","6","4","2",".375","27.7"
"Carlson, Dylan",666185,2021,22,542,619,91,31,4,18,152,57,24.6,9.2,".266",".437",".343","0.780","0.171",".332","1","2","11","2","8",".336","27.9"
"Alcantara, Sandy",645261,2021,25,58,64,1,1,0,0,45,3,70.3,4.7,".034",".052",".097","0.149","0.018",".154","0","0","1","0","0",".079","24.5"
"Ibáñez, Andy",628451,2021,28,253,272,46,15,2,7,35,15,12.9,5.5,".277",".435",".321","0.756","0.158",".297","0","0","2","0","1",".325","28.0"
"Happ, J.A.",457918,2021,38,14,15,0,0,0,0,5,1,33.3,6.7,".000",".000",".067","0.067","0.000",".000","0","0","0","0","0",".046","22.7"
"Anderson, Tim",641313,2021,28,527,551,115,29,2,17,119,22,21.6,4,".309",".469",".338","0.807","0.160",".372","7","18","1","1","1",".345","28.2"
"Pérez, Roberto",547379,2021,32,141,161,11,3,0,7,56,17,34.8,10.6,".149",".319",".245","0.564","0.170",".179","0","1","1","0","0",".251","24.7"
"LeBlanc, Wade",453281,2021,36,11,13,0,0,0,0,3,0,23.1,0,".000",".000",".000","0.000","0.000",".000","0","0","0","0","0",".000",
"Cronenworth, Jake",630105,2021,27,567,643,90,33,7,21,90,55,14,8.6,".266",".460",".340","0.800","0.194",".283","3","4","10","6","3",".341","28.5"
"Wong, Kean",642221,2021,26,60,66,7,2,1,0,17,2,25.8,3,".167",".233",".194","0.427","0.066",".233","1","0","0","0","0",".187","27.8"
"Sandoval, Pablo",467055,2021,34,73,86,9,0,0,4,25,11,29.1,12.8,".178",".342",".302","0.644","0.164",".205","0","0","2","0","0",".291","22.6"
"Acuña Jr., Ronald",660670,2021,23,297,360,40,19,1,24,85,49,23.6,13.6,".283",".596",".394","0.990","0.313",".311","6","17","9","2","5",".412","29.4"
"Rogers, Josh",642028,2021,26,12,14,0,0,0,0,4,1,28.6,7.1,".000",".000",".077","0.077","0.000",".000","0","0","0","0","0",".053",
"Inciarte, Ender",542255,2021,30,79,89,13,2,0,2,22,7,24.7,7.9,".215",".316",".276","0.592","0.101",".268","0","1","0","0","1",".262","26.8"
"Giménez, Andrés",665926,2021,22,188,210,26,10,0,5,54,11,25.7,5.2,".218",".351",".282","0.633","0.133",".273","0","11","7","0","3",".277","29.1"
"Olivares, Edward",658668,2021,25,101,111,17,2,0,5,19,5,17.1,4.5,".238",".406",".291","0.697","0.168",".244","2","2","3","0","1",".301","29.2"
"India, Jonathan",663697,2021,24,532,631,86,34,2,21,141,71,22.3,11.3,".269",".459",".376","0.835","0.190",".326","3","12","23","1","4",".363","28.5"
"Bauers, Jake",641343,2021,25,282,315,48,7,0,4,78,30,24.8,9.5,".209",".277",".290","0.567","0.068",".275","1","6","2","1","0",".257","27.4"
"Gausman, Kevin",592332,2021,30,54,62,10,0,0,0,31,2,50,3.2,".185",".185",".211","0.396","0.000",".417","0","0","0","0","1",".178","23.4"
"Oliva, Jared",666931,2021,25,40,43,5,2,0,0,10,3,23.3,7,".175",".225",".233","0.458","0.050",".233","0","2","0","1","0",".197","28.9"
"Blackmon, Charlie",453568,2021,34,514,582,97,25,4,13,91,54,15.6,9.3,".270",".411",".351","0.762","0.141",".305","0","3","11","1","3",".333","27.6"
"Marisnick, Jake",545350,2021,30,176,198,23,7,3,5,65,11,32.8,5.6,".216",".375",".286","0.661","0.159",".306","1","4","7","0","2",".287","28.8"
"La Stella, Tommy",600303,2021,32,220,242,36,11,1,7,26,18,10.7,7.4,".250",".405",".308","0.713","0.155",".255","0","0","1","1","1",".307","24.9"
"Dean, Austin",621573,2021,27,30,38,4,2,0,1,11,6,28.9,15.8,".233",".400",".342","0.742","0.167",".300","0","0","0","0","2",".320","27.5"
"Schrock, Max",621011,2021,26,125,134,24,7,2,3,24,8,17.9,6,".288",".448",".328","0.776","0.160",".333","1","1","0","1","1",".329","27.1"
"López, Jack",605346,2021,28,13,16,0,2,0,0,6,1,37.5,6.3,".154",".308",".214","0.522","0.154",".286","0","0","0","0","0",".227",
"Alcántara, Sergio",642727,2021,24,220,255,31,6,3,5,74,30,29,11.8,".205",".327",".303","0.630","0.122",".280","0","3","2","2","2",".279","27.2"
"Tatis Jr., Fernando",665487,2021,22,478,546,62,31,0,42,153,62,28,11.4,".282",".611",".364","0.975","0.329",".324","4","25","2","6","4",".403","29.2"
"Ohtani, Shohei",660271,2021,26,537,639,58,26,8,46,189,96,29.6,15,".257",".592",".372","0.964","0.335",".303","10","26","4","20","2",".393","28.8"
"White, Eli",642201,2021,27,198,220,22,6,1,6,66,18,30,8.2,".177",".308",".259","0.567","0.131",".230","3","4","4","0","0",".253","30.4"
"Bell, Josh",605137,2021,28,498,568,78,24,1,27,101,65,17.8,11.4,".261",".476",".347","0.823","0.215",".276","0","0","2","2","3",".352","26.2"
"Tapia, Raimel",606132,2021,27,487,533,99,26,2,6,70,40,13.1,7.5,".273",".372",".327","0.699","0.099",".306","6","20","1","2","4",".305","28.3"
"Crawford, Brandon",543063,2021,34,483,549,87,30,3,24,105,56,19.1,10.2,".298",".522",".373","0.895","0.224",".334","3","11","5","6","5",".377","25.8"
"Gallagher, Cam",595956,2021,28,112,124,21,6,0,1,20,8,16.1,6.5,".250",".330",".298","0.628","0.080",".293","0","0","0","0","1",".276","24.7"
"Reyes, Franmil",614177,2021,25,418,466,56,18,2,30,149,43,32,9.2,".254",".522",".324","0.846","0.268",".314","1","4","2","3","3",".354","26.1"
"O'Grady, Brian",657434,2021,29,51,61,3,3,0,2,17,8,27.9,13.1,".157",".333",".267","0.600","0.176",".182","0","0","0","0","1",".265","27.6"
"Gallo, Joey",608336,2021,27,498,616,47,13,1,38,213,111,34.6,18,".199",".458",".351","0.809","0.259",".246","0","6","6","5","1",".348","27.4"
"Harper, Bryce",547180,2021,28,488,599,73,42,1,35,134,100,22.4,16.7,".309",".615",".429","1.044","0.306",".359","3","13","5","14","4",".431","27.8"
"Goodwin, Brian",571718,2021,30,235,271,33,10,1,8,58,33,21.4,12.2,".221",".374",".319","0.693","0.153",".259","0","1","1","0","1",".306","27.4"
"Cameron, Daz",663662,2021,24,103,115,11,5,0,4,38,10,33,8.7,".194",".359",".278","0.637","0.165",".262","0","6","2","0","0",".281","28.2"
"Arrieta, Jake",453562,2021,35,23,30,3,0,0,0,16,2,53.3,6.7,".130",".130",".231","0.361","0.000",".429","0","0","1","0","0",".182","23.3"
"Long Jr., Shed",643418,2021,25,111,121,13,4,1,4,39,9,32.2,7.4,".198",".360",".258","0.618","0.162",".265","0","1","0","0","0",".268","26.5"
"Kepler, Max",596146,2021,28,426,490,46,21,4,19,96,54,19.6,11,".211",".413",".306","0.719","0.202",".225","0","10","6","3","4",".309","27.4"
"Alberto, Hanser",593643,2021,28,241,255,40,20,3,2,26,4,10.2,1.6,".270",".402",".291","0.693","0.132",".293","1","3","4","0","2",".296","26.8"
"Dozier, Hunter",641531,2021,29,487,543,56,27,6,16,154,43,28.4,7.9,".216",".394",".285","0.679","0.178",".276","4","5","7","0","6",".293","28.2"
"Naylor, Josh",647304,2021,24,233,250,39,13,0,7,45,14,18,5.6,".253",".399",".301","0.700","0.146",".287","0","1","2","1","0",".302","26.4"
"Devers, Rafael",646240,2021,24,591,664,89,37,1,38,143,62,21.5,9.3,".279",".538",".352","0.890","0.259",".307","5","5","7","7","4",".373","27.1"
"Canha, Mark",592192,2021,32,519,625,77,22,4,17,128,77,20.5,12.3,".231",".387",".358","0.745","0.156",".274","2","12","27","0","2",".333","27.8"
"Megill, Tylor",656731,2021,25,28,31,3,3,0,0,17,1,54.8,3.2,".214",".321",".241","0.562","0.107",".545","0","0","0","0","0",".243","22.0"
"Ward, Taylor",621493,2021,27,208,237,29,15,0,8,55,20,23.2,8.4,".250",".438",".332","0.770","0.188",".301","1","1","6","0","1",".333","28.2"
"Voit III, Luke",572228,2021,30,213,241,32,7,1,11,74,21,30.7,8.7,".239",".437",".328","0.765","0.198",".313","0","0","7","0","0",".332","24.9"
"Terry, Curtis",663799,2021,24,45,48,2,2,0,0,15,2,31.3,4.2,".089",".133",".146","0.279","0.044",".133","0","0","1","0","0",".132","25.5"
"Garver, Mitch",641598,2021,30,207,243,25,15,0,13,71,31,29.2,12.8,".256",".517",".358","0.875","0.261",".320","1","1","3","0","2",".372","25.6"
"Hicks, John",543308,2021,31,31,31,3,1,0,4,8,0,25.8,0,".258",".677",".258","0.935","0.419",".211","0","0","0","0","0",".384","26.2"
"Franco, Maikel",596748,2021,28,377,403,46,22,0,11,67,20,16.6,5,".210",".355",".253","0.608","0.145",".225","0","0","3","0","3",".263","25.0"
"Dickerson, Corey",572816,2021,32,336,365,62,18,5,6,68,25,18.6,6.8,".271",".408",".326","0.734","0.137",".323","5","6","3","1","1",".317","27.3"
"Harrison, Josh",543281,2021,33,505,558,98,33,2,8,75,31,13.4,5.6,".279",".400",".341","0.741","0.121",".313","5","9","18","0","3",".325","26.8"
"Garneau, Dustin",572863,2021,33,62,68,2,5,0,6,18,3,26.5,4.4,".210",".581",".250","0.831","0.371",".175","0","0","1","0","2",".335","26.3"
"Torrens, Luis",620443,2021,25,346,378,51,16,2,15,99,28,26.2,7.4,".243",".431",".299","0.730","0.188",".294","0","0","1","1","3",".311","26.8"
"Taylor, Chris",621035,2021,30,507,582,80,25,4,20,167,63,28.7,10.8,".254",".438",".344","0.782","0.184",".337","1","13","8","2","3",".338","28.8"
"Rivera, Emmanuel",656896,2021,25,90,98,18,4,0,1,21,8,21.4,8.2,".256",".333",".316","0.649","0.077",".324","0","2","0","0","0",".289","27.4"
"Votto, Joey",458015,2021,37,448,533,59,23,1,36,127,77,23.8,14.4,".266",".563",".375","0.938","0.297",".287","0","1","4","6","4",".391","25.2"
"Biggio, Cavan",624415,2021,26,250,294,38,10,1,7,78,37,26.5,12.6,".224",".356",".322","0.678","0.132",".290","1","3","1","2","4",".298","28.3"
"Padlo, Kevin",656821,2021,24,13,15,0,1,0,0,9,2,60,13.3,".077",".154",".200","0.354","0.077",".250","0","0","0","0","0",".175",
"Polanco, Gregory",570256,2021,29,336,382,45,12,2,11,104,36,27.2,9.4,".208",".354",".283","0.637","0.146",".258","1","14","2","2","8",".275","27.2"
"Smith, Kevin",675656,2021,24,32,36,2,0,0,1,11,3,30.6,8.3,".094",".188",".194","0.382","0.094",".100","0","0","1","0","0",".182",
"Muñoz, Yairo",622168,2021,26,11,11,1,0,0,0,2,0,18.2,0,".091",".091",".091","0.182","0.000",".111","0","0","0","0","0",".080","27.5"
"Mikolas, Miles",571945,2021,32,8,15,0,0,0,0,5,1,33.3,6.7,".000",".000",".111","0.111","0.000",".000","0","0","0","0","0",".077",
"Valera, Breyvic",591971,2021,29,87,97,15,6,0,1,12,8,12.4,8.2,".253",".356",".313","0.669","0.103",".280","0","1","0","0","1",".293","26.9"
"Estrada, Thairo",642731,2021,25,121,132,22,4,0,7,23,9,17.4,6.8,".273",".479",".333","0.812","0.206",".286","0","1","2","1","0",".346","28.4"
"Hermosillo, Michael",641684,2021,26,36,38,2,2,0,3,12,1,31.6,2.6,".194",".500",".237","0.737","0.306",".190","0","0","1","0","0",".307","28.2"
"Higashioka, Kyle",543309,2021,31,193,211,15,10,0,10,59,17,28,8.1,".181",".389",".246","0.635","0.208",".200","0","0","0","0","1",".272","25.4"
"Longoria, Evan",446334,2021,35,253,291,36,17,0,13,68,35,23.4,12,".261",".482",".351","0.833","0.221",".305","1","1","1","4","2",".352","26.1"
"Payton, Mark",592622,2021,29,22,24,4,0,0,0,7,2,29.2,8.3,".182",".182",".250","0.432","0.000",".267","0","0","0","0","0",".204","27.3"
"Hernández, Enrique",571771,2021,29,508,585,69,35,3,20,110,61,18.8,10.4,".250",".449",".337","0.786","0.199",".278","0","1","9","0","7",".338","27.4"
"Hosmer, Eric",543333,2021,31,509,565,97,28,0,12,99,48,17.5,8.5,".269",".395",".337","0.732","0.126",".313","4","5","5","2","2",".319","26.0"
"Mateo, Jorge",622761,2021,26,194,209,32,11,1,4,55,9,26.3,4.3,".247",".376",".293","0.669","0.129",".324","3","10","4","0","1",".291","30.3"
"Hilliard, Sam",656541,2021,27,214,238,23,7,2,14,87,23,36.6,9.7,".215",".463",".294","0.757","0.248",".283","0","5","1","3","0",".318","28.9"
"Bradley, Bobby",656252,2021,25,245,279,25,10,0,16,99,25,35.5,9,".208",".445",".294","0.739","0.237",".263","0","0","6","1","3",".314","27.0"
"Chavis, Michael",656308,2021,25,121,124,19,7,1,3,42,1,33.9,0.8,".248",".397",".258","0.655","0.149",".351","2","1","1","0","1",".277","28.7"
"Story, Trevor",596115,2021,28,526,595,69,34,5,24,139,53,23.4,8.9,".251",".471",".329","0.800","0.220",".293","6","20","11","2","5",".341","28.6"
"Snell, Blake",605483,2021,28,34,37,4,0,0,0,17,0,45.9,0,".118",".118",".118","0.236","0.000",".235","0","0","0","0","0",".103","21.4"
"Burger, Jake",669394,2021,25,38,42,5,3,1,1,15,4,35.7,9.5,".263",".474",".333","0.807","0.211",".409","0","0","0","0","0",".344","27.8"
"Adrianza, Ehire",501303,2021,31,182,209,29,9,2,5,42,21,20.1,10,".247",".401",".327","0.728","0.154",".290","0","0","2","0","3",".316","26.9"
"De La Cruz, Bryan",650559,2021,24,199,219,45,7,2,5,53,18,24.2,8.2,".296",".427",".356","0.783","0.131",".380","1","1","1","1","1",".339","28.1"
"Mendick, Danny",664901,2021,27,164,186,29,5,0,2,42,18,22.6,9.7,".220",".287",".303","0.590","0.067",".281","1","0","2","0","1",".268","26.6"
"Piscotty, Stephen",572039,2021,30,173,188,25,8,0,5,48,13,25.5,6.9,".220",".353",".282","0.635","0.133",".275","0","1","2","0","0",".279","25.9"
"Freeman, Mike",502273,2021,33,59,65,11,0,0,0,20,5,30.8,7.7,".186",".186",".262","0.448","0.000",".282","1","1","1","1","0",".206","27.7"
"Marmolejos, José",592530,2021,28,106,122,9,4,0,4,39,15,32,12.3,".160",".311",".262","0.573","0.151",".203","0","0","0","0","1",".256","25.7"
"Nevin, Tyler",663527,2021,24,14,18,1,2,0,1,5,4,27.8,22.2,".286",".643",".444","1.087","0.357",".375","0","0","0","0","0",".452","24.8"
"Refsnyder, Rob",608701,2021,30,139,157,25,7,0,2,40,17,25.5,10.8,".245",".338",".325","0.663","0.093",".327","0","1","0","0","1",".296","27.3"
"Ozuna, Marcell",542303,2021,30,188,208,27,6,0,7,46,19,22.1,9.1,".213",".356",".288","0.644","0.143",".244","0","0","1","0","0",".284","26.4"
"Alvarez, Eddy",657193,2021,31,64,74,6,4,1,1,18,4,24.3,5.4,".188",".328",".297","0.625","0.140",".244","0","1","6","1","0",".277","27.9"
"Pinder, Chad",640461,2021,29,214,233,29,16,1,6,62,16,26.6,6.9,".243",".411",".300","0.711","0.168",".313","0","1","2","0","1",".307","26.6"
"Barrero, José",676480,2021,23,50,56,5,4,1,0,17,3,30.4,5.4,".200",".320",".286","0.606","0.120",".303","0","1","3","0","0",".271","27.8"
"Bohm, Alec",664761,2021,24,380,417,72,15,0,7,111,31,26.6,7.4,".247",".342",".305","0.647","0.095",".327","0","4","2","0","4",".285","27.7"
"Parra, Gerardo",467827,2021,34,97,107,16,5,0,2,30,6,28,5.6,".237",".351",".292","0.643","0.114",".318","1","1","2","0","1",".282","26.1"
"Allen, Greg",656185,2021,28,37,48,5,4,1,0,13,5,27.1,10.4,".270",".432",".417","0.849","0.162",".400","0","5","5","0","1",".375","28.1"
"Straw, Myles",664702,2021,26,564,638,119,29,1,4,121,67,19,10.5,".271",".348",".349","0.697","0.077",".336","6","30","2","0","4",".311","29.3"
"Ford, Mike",645801,2021,28,60,72,5,0,0,3,23,11,31.9,15.3,".133",".283",".278","0.561","0.150",".147","0","0","1","1","0",".254","23.1"
"Happ, Ian",664023,2021,26,465,535,59,20,1,25,156,62,29.2,11.6,".226",".434",".323","0.757","0.208",".281","2","9","5","0","1",".328","27.7"
"Garrett, Braxton",666129,2021,23,11,11,2,0,0,0,4,0,36.4,0,".182",".182",".182","0.364","0.000",".286","0","0","0","0","0",".160",
"Freeman, Freddie",518692,2021,31,600,695,122,25,2,31,107,85,15.4,12.2,".300",".503",".393","0.896","0.203",".321","3","8","8","15","2",".379","26.9"
"Gutierrez, Vladimir",661269,2021,25,33,42,3,0,0,0,14,2,33.3,4.8,".091",".091",".143","0.234","0.000",".158","0","0","0","0","0",".115","24.3"
"Simmons, Andrelton",592743,2021,31,412,451,77,12,0,3,62,32,13.7,7.1,".223",".274",".283","0.557","0.051",".256","0","1","3","0","1",".252","26.2"
"Fowler, Dexter",451594,2021,35,20,21,5,0,0,0,6,1,28.6,4.8,".250",".250",".286","0.536","0.000",".357","0","1","0","0","0",".242",
"Suárez, Eugenio",553993,2021,29,505,574,46,23,0,31,171,56,29.8,9.8,".198",".428",".286","0.714","0.230",".224","1","0","8","0","5",".306","26.7"
"Gordon, Nick",624503,2021,25,200,216,34,9,1,4,55,12,25.5,5.6,".240",".355",".292","0.647","0.115",".310","1","10","3","0","1",".283","27.7"
"Guerrero Jr., Vladimir",665489,2021,22,604,698,110,29,1,48,110,86,15.8,12.3,".311",".601",".401","1.002","0.290",".313","1","4","6","7","2",".419","27.0"
"Tsutsugo, Yoshi",660294,2021,29,230,262,29,12,1,8,72,29,27.5,11.1,".217",".383",".307","0.690","0.166",".278","1","0","1","0","1",".302","26.2"
"Sanó, Miguel",593934,2021,28,470,532,51,24,0,30,183,59,34.4,11.1,".223",".466",".312","0.778","0.243",".291","1","2","2","2","1",".332","26.5"
"Chisholm Jr., Jazz",665862,2021,23,464,507,73,20,4,18,145,34,28.6,6.7,".248",".425",".303","0.728","0.177",".319","8","23","4","0","3",".312","29.1"
"Stassi, Max",545358,2021,30,282,319,43,11,1,13,101,28,31.7,8.8,".241",".426",".326","0.752","0.185",".325","0","0","8","0","1",".327","26.3"
"deGrom, Jacob",594798,2021,33,33,33,11,1,0,0,9,0,27.3,0,".364",".394",".364","0.758","0.030",".500","0","0","0","0","0",".331","28.4"
"Gant, John",607231,2021,28,13,18,0,0,0,0,8,0,44.4,0,".000",".000",".000","0.000","0.000",".000","0","0","0","0","0",".000",
"Rendon, Anthony",543685,2021,31,217,249,33,13,0,6,41,29,16.5,11.6,".240",".382",".329","0.711","0.142",".267","0","0","1","2","2",".310","25.4"
"Judge, Aaron",592450,2021,29,550,633,95,24,0,39,158,75,25,11.8,".287",".544",".373","0.917","0.257",".332","1","6","3","2","5",".387","27.7"
"Lux, Gavin",666158,2021,23,335,381,58,12,4,7,83,41,21.8,10.8,".242",".364",".328","0.692","0.122",".300","1","4","3","3","2",".303","29.1"
"Joyce, Matt",459964,2021,36,55,69,2,1,0,2,16,12,23.2,17.4,".091",".218",".261","0.479","0.127",".079","0","0","1","2","1",".219","26.3"
"Walsh, Jared",665120,2021,27,530,585,83,34,1,29,152,48,26,8.2,".277",".509",".340","0.849","0.232",".335","1","2","4","6","3",".357","27.0"
"Greiner, Grayson",606988,2021,28,72,82,12,4,0,1,31,9,37.8,11,".236",".333",".321","0.654","0.097",".400","0","0","0","0","0",".293","26.4"
"Blankenhorn, Travis",663905,2021,24,23,24,1,2,0,1,8,1,33.3,4.2,".174",".391",".208","0.599","0.217",".214","0","0","0","0","0",".253","25.0"
"France, Ty",664034,2021,26,571,650,115,32,1,18,106,46,16.3,7.1,".291",".445",".368","0.813","0.154",".327","0","0","27","1","6",".353","25.3"
"Lagares, Juan",501571,2021,32,309,327,45,20,2,6,76,12,23.2,3.7,".236",".372",".266","0.638","0.136",".294","2","1","1","0","1",".274","28.2"
"Piña, Manny",444489,2021,34,180,208,15,6,0,13,38,22,18.3,10.6,".189",".439",".293","0.732","0.250",".162","0","0","5","0","1",".315","25.1"
"Valaika, Pat",642162,2021,28,259,281,39,8,0,5,76,16,27,5.7,".201",".290",".250","0.540","0.089",".260","1","1","2","0","3",".238","27.0"
"Heineman, Scott",595981,2021,28,30,34,1,0,0,2,15,3,44.1,8.8,".100",".300",".206","0.506","0.200",".077","0","0","1","0","0",".226","28.5"
"DeJong, Paul",657557,2021,27,356,402,40,10,1,19,103,35,25.6,8.7,".197",".390",".284","0.674","0.193",".216","1","4","9","0","2",".293","27.5"
"Rios, Edwin",621458,2021,27,51,60,3,0,0,1,18,7,30,11.7,".078",".137",".217","0.354","0.059",".094","0","0","2","0","0",".182","26.3"
"Woodford, Jake",663765,2021,24,18,20,2,0,0,0,9,0,45,0,".111",".111",".111","0.222","0.000",".222","0","0","0","0","0",".098",
"Velazquez, Andrew",623205,2021,26,67,68,9,4,1,1,23,1,33.8,1.5,".224",".358",".235","0.593","0.134",".326","1","4","0","0","0",".252","29.4"
"Zunino, Mike",572287,2021,30,333,375,26,11,2,33,132,34,35.2,9.1,".216",".559",".301","0.860","0.343",".231","0","0","7","0","1",".358","26.1"
"Sheets, Gavin",657757,2021,25,160,179,21,8,0,11,40,16,22.3,8.9,".250",".506",".324","0.830","0.256",".264","0","0","2","0","1",".352","26.7"
"Villar, Jonathan",542340,2021,30,454,505,75,18,2,18,132,46,26.1,9.1,".249",".416",".322","0.738","0.167",".313","7","14","3","2","0",".320","27.3"
"Paredes, Isaac",670623,2021,22,72,85,10,3,1,1,11,10,12.9,11.8,".208",".319",".306","0.625","0.111",".226","0","0","1","1","2",".274","26.4"
"Cruz Jr., Nelson",443558,2021,40,513,584,82,21,1,32,126,51,21.6,8.7,".265",".497",".334","0.831","0.232",".286","0","3","7","10","9",".346","26.0"
"Naquin, Tyler",571980,2021,30,411,454,66,24,2,19,106,35,23.3,7.7,".270",".477",".333","0.810","0.207",".318","3","5","5","1","3",".345","27.7"
"Vargas, Ildemaro",545121,2021,29,77,83,8,3,1,0,17,6,20.5,7.2,".156",".221",".217","0.438","0.065",".200","0","1","0","1","0",".192","27.0"
"Ahmed, Nick",605113,2021,31,434,473,58,30,3,5,104,34,22,7.2,".221",".339",".280","0.619","0.118",".279","2","7","2","3","1",".269","27.8"
"Devers, José",672701,2021,21,41,46,7,3,0,0,11,3,23.9,6.5,".244",".317",".304","0.621","0.073",".323","0","0","1","0","1",".276","28.9"
"McKinstry, Zach",656716,2021,26,158,172,18,9,0,7,50,10,29.1,5.8,".215",".405",".263","0.668","0.190",".262","1","1","1","1","2",".282","28.0"
"Pederson, Joc",592626,2021,29,429,481,62,19,3,18,117,39,24.3,8.1,".238",".422",".310","0.732","0.184",".281","3","2","8","0","5",".315","26.9"
"Williams, Justin",642211,2021,25,119,137,15,0,0,4,46,17,33.6,12.4,".160",".261",".270","0.531","0.101",".217","1","0","1","5","0",".229","27.0"
"Martin, Jason",641829,2021,25,144,154,21,3,0,6,41,8,26.6,5.2,".208",".354",".248","0.602","0.146",".245","1","3","0","0","1",".260","27.6"
"Ramírez, Harold",623912,2021,26,339,361,62,21,1,7,56,14,15.5,3.9,".268",".398",".305","0.703","0.130",".301","1","3","5","1","3",".302","28.6"
"Bichette, Bo",666182,2021,23,640,690,131,30,1,29,137,40,19.9,5.8,".298",".484",".343","0.827","0.186",".339","1","25","6","0","4",".354","28.0"
"Zavala, Seby",664874,2021,27,93,104,9,3,0,5,41,6,39.4,5.8,".183",".376",".240","0.616","0.193",".255","0","0","1","0","0",".265","25.8"
"Zimmer, Bradley",605548,2021,28,299,348,50,9,1,8,122,30,35.1,8.6,".227",".344",".325","0.669","0.117",".347","3","15","15","0","4",".300","29.4"
"Kim, Kwang Hyun",547942,2021,32,26,29,2,1,0,0,9,0,31,0,".115",".154",".148","0.302","0.039",".176","0","0","1","0","0",".138","27.6"
