"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Ruiz, Keibert",660688,2022,23,394,433,70,22,0,7,50,30,11.5,6.9,".251",".360",".313","0.673","0.109",".271","1","6","6","0","2",".299","25.3"
"Nimmo, Brandon",607043,2022,29,580,673,106,30,7,16,116,71,17.2,10.5,".274",".433",".367","0.800","0.159",".317","2","3","16","0","3",".353","28.6"
"Alvarez, Eddy",657193,2022,32,25,27,4,0,0,0,9,0,33.3,0,".160",".160",".154","0.314","0.000",".235","0","1","0","0","1",".136","26.8"
"Padlo, Kevin",656821,2022,25,33,34,3,1,0,0,10,1,29.4,2.9,".121",".152",".147","0.299","0.031",".174","0","0","0","0","0",".135","25.4"
"Ramírez, Harold",623912,2022,27,403,435,91,24,0,6,72,19,16.6,4.4,".300",".404",".343","0.747","0.104",".350","5","3","9","1","4",".327","28.1"
"Cron, C.J.",543068,2022,32,575,632,88,28,3,29,164,43,25.9,6.8,".257",".468",".315","0.783","0.211",".307","0","0","8","6","5",".335","25.2"
"Berti, Jon",542932,2022,32,358,404,62,17,3,4,89,42,22,10.4,".240",".338",".324","0.662","0.098",".308","5","41","3","0","1",".298","29.5"
"Vierling, Matt",663837,2022,25,325,357,60,12,2,6,70,23,19.6,6.4,".246",".351",".297","0.648","0.105",".290","4","7","3","0","6",".285","29.5"
"Soler, Jorge",624585,2022,30,270,306,30,13,0,13,90,31,29.4,10.1,".207",".400",".295","0.695","0.193",".256","2","0","3","1","1",".305","27.0"
"Hermosillo, Michael",641684,2022,27,61,73,5,2,0,0,27,7,37,9.6,".115",".148",".250","0.398","0.033",".206","0","1","4","0","0",".203","28.5"
"Rosario, Eddie",592696,2022,30,250,270,35,12,1,5,68,17,25.2,6.3,".212",".328",".259","0.587","0.116",".267","0","3","0","0","3",".258","27.6"
"Barrero, José",676480,2022,24,165,174,20,3,0,2,76,9,43.7,5.2,".152",".206",".195","0.401","0.054",".264","1","4","0","0","0",".183","27.8"
"Raleigh, Cal",663728,2022,25,370,415,30,20,1,27,122,38,29.4,9.2,".211",".489",".284","0.773","0.278",".226","0","1","2","0","5",".330","26.8"
"Celestino, Gilberto",665482,2022,23,311,347,59,12,1,2,77,32,22.2,9.2,".238",".302",".313","0.615","0.064",".310","1","4","2","0","0",".280","27.9"
"Haase, Eric",606992,2022,29,323,351,50,17,1,14,97,24,27.6,6.8,".254",".443",".305","0.748","0.189",".316","0","0","1","1","3",".322","27.9"
"Arcia, Orlando",606115,2022,27,209,234,33,9,0,9,51,21,21.8,9,".244",".416",".316","0.732","0.172",".278","0","0","2","0","2",".321","26.4"
"Smith, Pavin",656976,2022,26,245,277,36,9,0,9,67,28,24.2,10.1,".220",".367",".300","0.667","0.147",".262","0","1","1","1","3",".294","26.6"
"Collins, Zack",641470,2022,27,97,108,7,4,0,4,41,9,38,8.3,".155",".320",".231","0.551","0.165",".208","0","0","1","0","1",".245","24.6"
"Stubbs, Garrett",596117,2022,29,106,121,18,4,1,5,30,14,24.8,11.6,".264",".462",".350","0.812","0.198",".324","0","2","0","0","0",".355","27.3"
"Herrera, Odúbel",546318,2022,30,185,197,29,9,1,5,42,11,21.3,5.6,".238",".378",".279","0.657","0.140",".281","0","6","0","0","1",".287","27.0"
"Rojas, Jose",670351,2022,29,56,57,5,2,0,0,19,0,33.3,0,".125",".161",".140","0.301","0.036",".189","0","0","1","0","0",".134","26.4"
"Burdick, Peyton",680814,2022,25,92,102,11,4,0,4,35,8,34.3,7.8,".207",".380",".284","0.664","0.173",".283","0","1","2","0","0",".294","28.2"
"Stevenson, Cal",670276,2022,25,60,71,7,3,0,0,23,8,32.4,11.3,".167",".217",".261","0.478","0.050",".263","1","1","0","0","1",".224","27.7"
"Allen, Austin",664119,2022,28,14,16,1,0,0,0,9,1,56.3,6.3,".071",".071",".188","0.259","0.000",".200","0","0","1","0","0",".143",
"Bruján, Vidal",660644,2022,24,147,162,16,5,0,3,37,12,22.8,7.4,".163",".259",".228","0.487","0.096",".193","5","5","1","0","2",".220","28.5"
"Hedges, Austin",595978,2022,29,294,338,37,4,0,7,78,25,23.1,7.4,".163",".248",".241","0.489","0.085",".193","0","2","6","0","3",".225","24.5"
"Krizan, Jason",607249,2022,33,8,10,1,0,0,0,3,2,30,20,".125",".125",".300","0.425","0.000",".200","0","0","0","0","0",".226",
"Franco, Maikel",596748,2022,29,371,388,61,15,0,9,75,12,19.3,3.1,".229",".342",".255","0.597","0.113",".262","0","1","2","0","3",".261","25.5"
"Barrera, Luis",642456,2022,26,77,85,12,5,0,1,17,6,20,7.1,".234",".338",".294","0.632","0.104",".283","0","3","1","0","1",".280","28.5"
"Camargo, Johan",622666,2022,28,152,166,30,3,0,3,37,13,22.3,7.8,".237",".316",".297","0.613","0.079",".295","0","0","0","0","0",".276","24.8"
"Happ, Ian",664023,2022,27,573,641,94,42,2,17,149,58,23.2,9,".271",".440",".342","0.782","0.169",".336","4","9","6","4","4",".339","27.9"
"Siani, Michael",672279,2022,22,24,24,4,0,0,0,7,0,29.2,0,".167",".167",".167","0.334","0.000",".235","1","0","0","0","0",".147","25.2"
"Bryant, Kris",592178,2022,30,160,181,32,12,0,5,27,17,14.9,9.4,".306",".475",".376","0.851","0.169",".338","0","0","2","0","2",".370","27.3"
"Robles, Victor",645302,2022,25,366,407,64,10,2,6,104,17,25.6,4.2,".224",".311",".273","0.584","0.087",".292","4","15","9","0","4",".260","28.8"
"León, Sandy",506702,2022,33,71,86,9,3,0,0,27,13,31.4,15.1,".169",".211",".298","0.509","0.042",".273","0","0","0","0","0",".246","23.7"
"Bannon, Rylan",676625,2022,26,14,15,2,0,0,0,5,0,33.3,0,".143",".143",".200","0.343","0.000",".222","0","0","1","0","0",".166","26.9"
"Daza, Yonathan",602074,2022,28,372,408,87,21,2,2,58,26,14.2,6.4,".301",".384",".349","0.733","0.083",".347","3","0","4","0","5",".323","28.1"
"Fletcher, David",664058,2022,28,216,228,43,9,1,2,16,7,7,3.1,".255",".333",".288","0.621","0.078",".268","0","1","3","0","0",".275","26.1"
"Schoop, Jonathan",570731,2022,30,481,510,62,23,1,11,107,19,21,3.7,".202",".322",".239","0.561","0.120",".234","0","5","6","1","4",".245","27.0"
"Nootbaar, Lars",663457,2022,24,290,347,33,16,3,14,71,51,20.5,14.7,".228",".448",".340","0.788","0.220",".248","1","4","1","1","5",".342","28.2"
"Merrifield, Whit",593160,2022,33,504,550,86,28,1,11,85,38,15.5,6.9,".250",".375",".298","0.673","0.125",".276","5","16","0","0","8",".294","28.6"
"Hicks, Aaron",543305,2022,32,384,453,64,9,2,8,109,62,24.1,13.7,".216",".313",".330","0.643","0.097",".279","3","10","4","3","2",".292","27.9"
"Calhoun, Kole",594777,2022,34,388,424,49,14,1,12,136,27,32.1,6.4,".196",".330",".257","0.587","0.134",".263","2","3","6","0","3",".260","25.4"
"Báez, Javier",595879,2022,29,555,590,84,27,4,17,147,26,24.9,4.4,".238",".393",".278","0.671","0.155",".292","2","9","6","1","3",".291","27.9"
"Castellanos, Nick",592206,2022,30,524,558,98,27,0,13,130,29,23.3,5.2,".263",".389",".305","0.694","0.126",".326","1","7","3","0","2",".304","27.7"
"Viloria, Meibrys",650619,2022,25,63,75,7,1,0,2,29,11,38.7,14.7,".159",".270",".280","0.550","0.111",".242","0","0","0","0","1",".256","25.6"
"Swanson, Dansby",621020,2022,28,640,696,119,32,1,25,182,49,26.1,7,".277",".447",".329","0.776","0.170",".348","7","18","3","0","4",".337","28.4"
"Garrett, Stone",656448,2022,26,76,84,9,8,0,4,27,3,32.1,3.6,".276",".539",".309","0.848","0.263",".370","1","3","1","0","1",".360","28.6"
"Bellinger, Cody",641355,2022,26,504,550,57,27,3,19,150,38,27.3,6.9,".210",".389",".265","0.654","0.179",".255","3","14","2","0","6",".284","28.1"
"Plummer, Nick",663911,2022,25,29,31,1,1,0,2,12,1,38.7,3.2,".138",".379",".194","0.573","0.241",".133","0","0","1","0","0",".248","26.2"
"Chang, Yu",644374,2022,26,168,190,25,6,0,4,59,16,31.1,8.4,".208",".315",".289","0.604","0.107",".290","1","0","4","0","2",".273","28.4"
"Reks, Zach",676646,2022,28,34,34,8,1,0,0,10,0,29.4,0,".265",".294",".265","0.559","0.029",".375","1","0","0","0","0",".245","25.4"
"Bregman, Alex",608324,2022,28,548,656,81,38,0,23,77,87,11.7,13.3,".259",".454",".366","0.820","0.195",".260","2","1","11","1","10",".358","26.6"
"Simmons, Andrelton",592743,2022,32,75,85,12,1,0,0,13,7,15.3,8.2,".173",".187",".244","0.431","0.014",".210","0","4","0","0","0",".204","26.6"
"Lamb, Jake",571875,2022,31,97,111,11,6,1,3,38,11,34.2,9.9,".216",".392",".315","0.707","0.176",".321","1","0","3","0","0",".314","26.1"
"Pache, Cristian",665506,2022,23,241,260,30,5,2,3,70,15,26.9,5.8,".166",".241",".218","0.459","0.075",".220","2","2","1","0","0",".207","28.6"
"Bethancourt, Christian",542194,2022,30,318,333,52,17,0,11,80,12,24,3.6,".252",".409",".283","0.692","0.157",".304","1","5","2","0","0",".301","28.1"
"Hamilton, Billy",571740,2022,31,20,23,1,0,0,0,12,2,52.2,8.7,".050",".050",".136","0.186","0.000",".125","1","10","0","0","0",".103","28.5"
"Baddoo, Akil",668731,2022,23,201,225,34,3,2,2,64,24,28.4,10.7,".204",".269",".289","0.558","0.065",".289","6","9","0","0","0",".256","28.9"
"Carroll, Corbin",682998,2022,21,104,115,12,9,2,4,31,8,27,7,".260",".500",".330","0.830","0.240",".333","1","2","3","0","0",".358","30.7"
"Peterson, Jace",607054,2022,32,288,328,44,14,2,8,85,33,25.9,10.1,".236",".382",".316","0.698","0.146",".303","1","12","2","2","3",".306","28.5"
"Muñoz, Yairo",622168,2022,27,57,60,7,2,0,3,10,3,16.7,5,".211",".404",".250","0.654","0.193",".205","0","1","0","0","0",".283","28.5"
"France, Ty",664034,2022,27,551,613,103,27,1,20,94,35,15.3,5.7,".274",".436",".338","0.774","0.162",".296","0","0","21","3","5",".337","24.8"
"Moran, Colin",592567,2022,29,109,128,15,3,0,5,30,16,23.4,12.5,".211",".376",".305","0.681","0.165",".234","0","0","0","0","3",".300","24.2"
"Kim, Ha-Seong",673490,2022,26,517,582,87,29,3,11,100,51,17.2,8.8,".251",".383",".325","0.708","0.132",".290","2","12","7","0","4",".313","28.4"
"Bae, Ji Hwan",678225,2022,22,33,37,8,3,0,0,6,2,16.2,5.4,".333",".424",".405","0.829","0.091",".407","0","3","2","0","0",".370","29.0"
"Heineman, Tyler",623168,2022,31,157,174,26,8,0,0,17,8,9.8,4.6,".217",".268",".276","0.544","0.051",".243","0","1","5","0","0",".248","26.7"
"Serven, Brian",661531,2022,27,187,205,27,4,1,6,44,13,21.5,6.3,".203",".332",".261","0.593","0.129",".232","0","0","2","0","1",".263","26.4"
"Gurriel Jr., Yuli",493329,2022,38,545,584,84,40,0,8,73,30,12.5,5.1,".242",".360",".288","0.648","0.118",".266","0","8","6","0","3",".285","26.9"
"Madrigal, Nick",663611,2022,25,209,228,45,7,0,0,27,14,11.8,6.1,".249",".282",".305","0.587","0.033",".286","1","3","3","0","0",".267","27.4"
"Bleday, JJ",668709,2022,24,204,238,17,10,2,5,67,30,28.2,12.6,".167",".309",".277","0.586","0.142",".216","1","4","2","0","2",".266","27.7"
"Owings, Chris",572008,2022,30,56,68,4,2,0,0,24,10,35.3,14.7,".107",".143",".254","0.397","0.036",".188","0","1","1","0","0",".204","27.8"
"Knizner, Andrew",668800,2022,27,260,293,42,10,0,4,62,26,21.2,8.9,".215",".300",".301","0.601","0.085",".268","1","0","6","0","0",".275","25.8"
"Sierra, Magneuris",642423,2022,26,91,96,11,1,3,0,25,4,26,4.2,".165",".242",".200","0.442","0.077",".227","1","6","0","0","0",".195","29.5"
"Correa, Carlos",621043,2022,27,522,590,105,24,1,22,121,61,20.5,10.3,".291",".467",".366","0.833","0.176",".339","1","0","3","2","4",".362","27.1"
"Barrera, Tres",668663,2022,27,50,53,8,1,0,0,16,2,30.2,3.8,".180",".200",".212","0.412","0.020",".265","0","0","0","0","0",".187","24.1"
"Rodríguez, Julio",677594,2022,21,511,560,89,25,3,28,145,40,25.9,7.1,".284",".509",".345","0.854","0.225",".345","7","25","8","4","1",".366","29.7"
"Haseley, Adam",656514,2022,26,21,25,5,0,0,0,7,3,28,12,".238",".238",".333","0.571","0.000",".357","0","0","0","0","0",".270","28.2"
"Murphy, Sean",669221,2022,27,537,612,77,37,2,18,124,56,20.3,9.2,".250",".426",".332","0.758","0.176",".290","0","1","13","2","5",".331","26.1"
"Meneses, Joey",608841,2022,30,222,240,45,14,0,13,52,15,21.7,6.3,".324",".563",".367","0.930","0.239",".371","0","1","1","2","2",".395","25.8"
"Okey, Chris",608360,2022,27,12,13,2,0,0,0,5,0,38.5,0,".167",".167",".231","0.398","0.000",".286","0","0","1","0","0",".191",
