"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Yoshida, Masataka",807799,2024,30,378,421,75,21,0,10,52,27,12.4,6.4,".280",".415",".349","0.764","0.135",".302","0","2","14","0","2",".336","26.1"
"Lopez, Nicky",670032,2024,29,398,445,80,12,3,1,67,37,15.1,8.3,".241",".294",".312","0.606","0.053",".288","7","5","4","0","0",".275","27.1"
"Acuña, Luisangel",682668,2024,22,39,40,6,2,1,3,6,1,15,2.5,".308",".641",".325","0.966","0.333",".300","1","0","0","0","0",".406","29.5"
"Merrill, Jackson",701538,2024,21,554,593,101,31,6,24,101,29,17,4.9,".292",".500",".326","0.826","0.208",".318","3","16","1","1","5",".352","28.5"
"Dezenzo, Zach",701305,2024,24,62,65,11,2,0,2,22,3,33.8,4.6,".242",".371",".277","0.648","0.129",".342","0","0","0","0","0",".283","28.3"
"Rosario, Eguy",666703,2024,24,53,57,4,6,0,3,20,2,35.1,3.5,".245",".528",".286","0.814","0.283",".333","0","0","1","0","0",".345","27.6"
"Hill, Derek",656537,2024,28,162,172,26,4,2,7,56,5,32.6,2.9,".241",".420",".271","0.691","0.179",".320","2","6","2","0","1",".296","29.5"
"Barger, Addison",680718,2024,24,208,225,23,11,0,7,60,14,26.7,6.2,".197",".351",".250","0.601","0.154",".239","0","2","1","0","1",".262","28.0"
"Raleigh, Cal",663728,2024,27,546,628,70,16,0,34,176,70,28,11.1,".220",".436",".312","0.748","0.216",".251","1","6","6","4","6",".323","26.6"
"Paredes, Isaac",670623,2024,25,542,641,84,25,1,19,105,76,16.4,11.9,".238",".393",".346","0.739","0.155",".259","1","1","17","2","6",".327","25.9"
"Jankowski, Travis",608671,2024,33,190,207,32,5,0,1,44,12,21.3,5.8,".200",".242",".266","0.508","0.042",".255","1","11","5","0","0",".234","28.5"
"Peraza, Oswald",672724,2024,24,10,11,1,0,0,1,3,1,27.3,9.1,".200",".500",".273","0.773","0.300",".167","0","0","0","0","0",".329",
"Alvarez, Armando",669137,2024,29,37,39,8,1,0,0,8,2,20.5,5.1,".243",".270",".282","0.552","0.027",".310","0","1","0","0","0",".248","27.7"
"McCutchen, Andrew",457705,2024,37,448,515,65,18,1,20,133,58,25.8,11.3,".232",".411",".328","0.739","0.179",".283","2","3","7","1","2",".325","26.8"
"Stott, Bryson",681082,2024,26,506,571,92,19,2,11,93,53,16.3,9.3,".245",".356",".315","0.671","0.111",".275","3","32","3","1","9",".296","29.1"
"Miranda, Jose",669304,2024,26,401,429,73,28,4,9,66,18,15.4,4.2,".284",".441",".322","0.763","0.157",".318","2","2","6","1","4",".328","25.9"
"Schunk, Aaron",668845,2024,26,94,98,17,3,0,2,31,4,31.6,4.1,".234",".330",".265","0.595","0.096",".328","1","0","0","1","0",".257","28.1"
"Wilson Jr., Jacob",805779,2024,22,92,103,19,2,2,0,10,8,9.7,7.8,".250",".315",".314","0.629","0.065",".277","0","0","1","0","1",".281","27.2"
"Lowe, Nathaniel",663993,2024,28,486,565,96,16,1,16,125,71,22.1,12.6,".265",".401",".361","0.762","0.136",".324","0","2","4","1","4",".337","26.4"
"Casali, Curt",592200,2024,35,108,125,17,3,0,1,22,13,17.6,10.4,".194",".250",".293","0.543","0.056",".235","0","0","2","0","0",".254","24.4"
"Fermin, Freddy",666023,2024,29,339,368,72,14,0,6,66,23,17.9,6.3,".271",".366",".319","0.685","0.095",".319","0","2","2","1","3",".300","26.6"
"Noel, Jhonkensy",678877,2024,22,179,198,18,7,1,13,63,13,31.8,6.6,".218",".486",".288","0.774","0.268",".250","0","0","5","0","1",".331","28.1"
"Singleton, Jon",572138,2024,32,355,405,56,13,1,13,111,47,27.4,11.6,".234",".386",".321","0.707","0.152",".299","0","0","0","0","3",".312","25.9"
"Díaz, Elias",553869,2024,33,325,351,60,20,0,6,69,20,19.7,5.7,".265",".382",".313","0.695","0.117",".317","0","0","4","2","2",".303","24.4"
"Amaya, Jacob",676070,2024,25,68,72,11,1,0,0,28,4,38.9,5.6,".176",".191",".222","0.413","0.015",".300","0","1","0","0","0",".190","28.1"
"Bart, Joey",663698,2024,27,253,282,43,11,0,13,73,22,25.9,7.8,".265",".462",".337","0.799","0.197",".321","0","0","6","0","1",".347","27.0"
"Villar, David",681584,2024,27,35,37,4,4,0,1,13,1,35.1,2.7,".257",".457",".270","0.727","0.200",".364","0","0","0","0","1",".305","26.2"
"Arias, Gabriel",672356,2024,24,153,161,21,9,1,3,53,6,32.9,3.7,".222",".353",".255","0.608","0.131",".316","2","5","1","0","1",".263","27.4"
"McCray, Grant",687529,2024,23,124,130,15,3,2,5,56,6,43.1,4.6,".202",".379",".238","0.617","0.177",".317","0","5","0","0","0",".266","29.2"
"Gallo, Joey",608336,2024,30,223,260,17,9,0,10,102,32,39.2,12.3,".161",".336",".277","0.613","0.175",".232","1","3","4","0","1",".276","26.5"
"Lopez, Otto",672640,2024,25,403,434,79,23,1,6,75,25,17.3,5.8,".270",".377",".313","0.690","0.107",".318","4","20","1","0","2",".302","28.7"
"Cruz, Oneil",665833,2024,25,541,599,82,34,3,21,181,51,30.2,8.5,".259",".449",".324","0.773","0.190",".347","1","22","3","5","4",".331","28.8"
"Schanuel, Nolan",694384,2024,22,519,607,98,19,0,13,103,68,17,11.2,".250",".362",".343","0.705","0.112",".285","1","10","9","0","7",".315","26.4"
"Waters, Drew",671221,2024,25,16,19,2,1,0,0,6,2,31.6,10.5,".188",".250",".316","0.566","0.062",".300","0","0","1","0","0",".269","28.0"
"Vaughn, Andrew",683734,2024,26,570,619,90,30,1,19,132,38,21.3,6.1,".246",".402",".297","0.699","0.156",".285","0","2","6","0","5",".304","26.3"
"Crawford, Brandon",543063,2024,37,71,80,6,5,0,1,26,8,32.5,10,".169",".282",".263","0.545","0.113",".250","0","0","1","0","0",".248","25.1"
"Berti, Jon",542932,2024,34,66,74,17,0,0,1,14,6,18.9,8.1,".273",".318",".342","0.660","0.045",".333","1","5","1","0","0",".300","29.0"
"Mead, Curtis",678554,2024,23,122,132,25,3,0,1,30,6,22.7,4.5,".238",".287",".282","0.569","0.049",".304","0","2","2","0","1",".255","26.9"
"Kiner-Falefa, Isiah",643396,2024,29,465,496,95,18,4,8,78,16,15.7,3.2,".269",".376",".306","0.682","0.107",".307","2","11","10","0","2",".299","27.8"
"Langeliers, Shea",669127,2024,26,482,534,59,18,2,29,145,41,27.2,7.7,".224",".450",".288","0.738","0.226",".252","2","4","5","2","6",".315","27.8"
"Norby, Connor",681393,2024,24,178,194,24,9,0,9,64,15,33,7.7,".236",".438",".294","0.732","0.202",".311","3","3","0","0","1",".316","29.3"
"Cooper, Garrett",643265,2024,33,107,116,15,5,1,1,35,7,30.2,6,".206",".299",".267","0.566","0.093",".296","0","0","2","0","0",".253","26.8"
"Shewmake, Braden",669699,2024,26,64,67,5,2,0,1,10,1,14.9,1.5,".125",".203",".134","0.337","0.078",".127","1","5","0","0","2",".144","27.8"
"Ortega, Rafael",542364,2024,33,14,17,1,0,0,0,4,2,23.5,11.8,".071",".071",".176","0.247","0.000",".091","0","2","0","0","1",".133","26.1"
"Mateo, Jorge",622761,2024,29,192,208,23,14,2,5,48,10,23.1,4.8,".229",".401",".267","0.668","0.172",".275","2","13","1","0","3",".286","29.9"
"Taylor, Michael A.",572191,2024,33,269,300,37,9,1,5,105,23,35,7.7,".193",".290",".253","0.543","0.097",".288","1","12","0","0","4",".242","28.5"
"Jung, Josh",673962,2024,26,178,188,34,5,1,7,48,8,25.5,4.3,".264",".421",".298","0.719","0.157",".323","0","4","1","0","1",".311","27.3"
"DeJong, Paul",657557,2024,30,445,482,60,17,0,24,156,23,32.4,4.8,".227",".427",".276","0.703","0.200",".285","2","2","9","0","5",".302","26.8"
"McCann, Kyle",668832,2024,26,140,157,24,4,0,5,59,16,37.6,10.2,".236",".371",".318","0.689","0.135",".368","0","0","1","1","0",".304","25.3"
"De La Cruz, Bryan",650559,2024,27,584,622,90,25,0,21,170,29,27.3,4.7,".233",".384",".271","0.655","0.151",".289","2","5","3","1","5",".283","27.5"
"Campero, Gustavo",672569,2024,26,46,48,9,0,1,1,8,0,16.7,0,".239",".348",".271","0.619","0.109",".270","0","3","2","0","0",".271","28.3"
"Muncy, Max",571970,2024,33,237,293,23,17,0,15,77,45,26.3,15.4,".232",".494",".358","0.852","0.262",".265","0","1","5","3","6",".362","26.9"
"Abreu, Wilyer",677800,2024,25,399,447,51,33,2,15,125,40,28,8.9,".253",".459",".322","0.781","0.206",".326","3","8","3","0","5",".336","27.5"
"Julks, Corey",667452,2024,28,173,189,27,7,0,3,50,15,26.5,7.9,".214",".306",".275","0.581","0.092",".281","2","5","0","0","1",".260","28.5"
"Gurriel Jr., Lourdes",666971,2024,30,513,553,101,22,2,18,101,29,18.3,5.2,".279",".435",".322","0.757","0.156",".313","1","7","6","1","5",".327","26.6"
"Sánchez, Gary",596142,2024,31,245,280,35,7,1,11,76,27,27.1,9.6,".220",".392",".307","0.699","0.172",".267","0","0","5","0","3",".307","24.8"
"Stewart, DJ",621466,2024,30,158,194,19,4,0,5,48,31,24.7,16,".177",".297",".325","0.622","0.120",".217","0","1","4","0","1",".290","27.0"
"Baker, Luken",663609,2024,27,40,49,3,1,1,2,11,7,22.4,14.3,".175",".400",".286","0.686","0.225",".172","0","1","0","0","2",".294","24.9"
"McCoy, Mason",669200,2024,29,49,57,8,2,0,0,19,5,33.3,8.8,".204",".245",".278","0.523","0.041",".333","0","1","0","0","0",".241","28.7"
"Saggese, Thomas",695336,2024,22,49,52,7,2,0,1,14,2,26.9,3.8,".204",".306",".250","0.556","0.102",".265","0","0","1","0","0",".247","27.9"
"Heineman, Tyler",623168,2024,33,12,16,1,0,0,0,6,3,37.5,18.8,".083",".083",".313","0.396","0.000",".167","0","0","1","0","0",".229",
"Pasquantino, Vinnie",686469,2024,26,496,554,79,30,2,19,71,40,12.8,7.2,".262",".446",".315","0.761","0.184",".265","0","1","4","1","13",".325","25.6"
"LeMahieu, DJ",518934,2024,35,201,228,34,5,0,2,35,19,15.4,8.3,".204",".259",".269","0.528","0.055",".229","1","0","1","0","6",".239","26.1"
"Vosler, Jason",613564,2024,30,28,30,3,1,1,0,9,2,30,6.7,".179",".286",".233","0.519","0.107",".263","0","0","0","0","0",".229","26.7"
"Bell, Josh",605137,2024,31,538,603,90,23,2,19,120,51,19.9,8.5,".249",".405",".319","0.724","0.156",".286","1","0","6","1","3",".317","25.4"
"Rafaela, Ceddanne",678882,2024,23,544,571,91,23,5,15,151,15,26.4,2.6,".246",".390",".274","0.664","0.144",".312","10","19","7","1","3",".286","28.8"
"Tucker, Kyle",663656,2024,27,277,339,44,13,0,23,54,56,15.9,16.5,".289",".585",".408","0.993","0.296",".282","0","11","1","3","2",".419","26.0"
"Bader, Harrison",664056,2024,30,402,437,64,19,0,12,95,21,21.7,4.8,".236",".373",".284","0.657","0.137",".276","8","17","8","1","6",".285","28.2"
"Kessinger, Grae",666197,2024,26,21,25,0,0,0,0,7,3,28,12,".000",".000",".160","0.160","0.000",".000","0","0","1","0","0",".112","26.3"
"Pham, Tommy",502054,2024,36,440,478,77,20,3,9,106,35,22.2,7.3,".248",".368",".305","0.673","0.120",".307","3","7","2","0","1",".297","27.2"
"Gray, Tristan",656484,2024,28,28,31,2,1,0,0,16,3,51.6,9.7,".107",".143",".194","0.337","0.036",".250","0","0","0","0","0",".164",
"Dubón, Mauricio",643289,2024,29,402,428,79,25,0,4,55,16,12.9,3.7,".269",".361",".296","0.657","0.092",".299","2","3","2","0","5",".286","27.3"
"Candelario, Jeimer",600869,2024,30,427,463,51,23,2,20,114,27,24.6,5.8,".225",".429",".279","0.708","0.204",".257","3","4","6","1","3",".304","27.4"
"Arraez, Luis",650333,2024,27,637,672,161,32,3,4,29,24,4.3,3.6,".314",".392",".346","0.738","0.078",".324","3","9","8","3","1",".323","26.7"
"Turner, Trea",607208,2024,31,505,539,103,25,0,21,98,27,18.2,5,".295",".469",".338","0.807","0.174",".331","4","19","6","0","1",".349","29.6"
"Haase, Eric",606992,2024,31,66,69,12,1,0,5,28,3,40.6,4.3,".273",".515",".304","0.819","0.242",".394","0","0","0","0","0",".350","27.9"
"Luciano, Marco",682617,2024,22,76,81,10,5,1,0,28,5,34.6,6.2,".211",".303",".259","0.562","0.092",".333","1","0","0","0","0",".248","27.5"
"Nevin, Tyler",663527,2024,27,245,278,33,10,0,7,64,25,23,9,".204",".331",".288","0.619","0.127",".243","0","1","5","0","3",".276","26.4"
"Baddoo, Akil",668731,2024,25,73,82,4,2,2,2,27,8,32.9,9.8,".137",".301",".220","0.521","0.164",".178","0","1","0","0","1",".230","28.1"
"Freeman, Freddie",518692,2024,34,542,638,94,35,2,22,100,78,15.7,12.2,".282",".476",".378","0.854","0.194",".306","2","9","10","9","8",".365","25.8"
"Nimmo, Brandon",607043,2024,31,571,663,77,25,3,23,158,77,23.8,11.6,".224",".399",".327","0.726","0.175",".267","0","15","12","1","3",".321","28.0"
"Kwan, Steven",680757,2024,26,480,540,107,16,3,14,51,53,9.4,9.8,".292",".425",".368","0.793","0.133",".304","5","12","5","0","0",".349","27.1"
"Hayes, Ke'Bryan",663647,2024,27,365,396,72,9,0,4,75,23,18.9,5.8,".233",".290",".283","0.573","0.057",".279","2","11","4","1","4",".256","26.4"
"Holliday, Jackson",702616,2024,20,190,208,25,4,2,5,69,15,33.2,7.2,".189",".311",".255","0.566","0.122",".265","0","4","2","0","1",".251","29.4"
"Goldschmidt, Paul",502671,2024,36,599,654,91,33,1,22,173,47,26.5,7.2,".245",".414",".302","0.716","0.169",".308","0","11","2","2","2",".310","26.3"
"Fraley, Jake",641584,2024,29,350,382,71,19,2,5,70,26,18.3,6.8,".277",".386",".330","0.716","0.109",".331","5","20","3","0","3",".314","28.3"
"Gelof, Zack",680869,2024,24,497,547,66,20,2,17,188,38,34.4,6.9,".211",".362",".270","0.632","0.151",".296","3","25","4","0","5",".276","28.7"
"Vientos, Mark",668901,2024,24,413,454,61,22,0,27,135,33,29.7,7.3,".266",".516",".322","0.838","0.250",".324","0","0","3","0","5",".356","26.3"
"Urshela, Gio",570482,2024,32,432,461,79,19,1,9,72,23,15.6,5,".250",".361",".286","0.647","0.111",".278","0","0","1","1","5",".281","25.1"
"Peralta, David",444482,2024,36,236,260,44,11,0,8,54,22,20.8,8.5,".267",".415",".335","0.750","0.148",".316","0","2","2","0","0",".329","26.9"
"Rodgers, Brendan",663898,2024,27,501,539,91,29,1,13,132,31,24.5,5.8,".267",".407",".314","0.721","0.140",".338","0","1","4","1","2",".314","26.0"
"Moncada, Yoán",660162,2024,29,40,45,7,3,1,0,11,5,24.4,11.1,".275",".400",".356","0.756","0.125",".379","0","1","0","0","0",".333","26.8"
"Taylor, Chris",621035,2024,33,213,246,31,7,1,4,76,28,30.9,11.4,".202",".300",".298","0.598","0.098",".289","1","5","2","0","2",".272","28.1"
"Triolo, Jared",669707,2024,26,394,446,65,10,1,9,118,42,26.5,9.4,".216",".315",".296","0.611","0.099",".279","1","8","5","0","5",".275","28.5"
"Marchán, Rafael",665561,2024,25,51,56,8,4,0,3,8,3,14.3,5.4,".294",".549",".345","0.894","0.255",".300","0","0","1","0","0",".382","26.1"
"Bae, Ji Hwan",678225,2024,24,74,81,12,2,0,0,24,6,29.6,7.4,".189",".216",".247","0.463","0.027",".275","2","6","0","0","1",".213","29.0"
"Fitzgerald, Tyler",666149,2024,26,314,341,52,19,2,15,108,22,31.7,6.5,".280",".497",".334","0.831","0.217",".380","4","17","4","0","1",".357","30.0"
"Bregman, Alex",608324,2024,30,581,634,93,30,2,26,86,44,13.6,6.9,".260",".453",".315","0.768","0.193",".264","1","3","5","1","4",".331","26.7"
"Remillard, Zach",621545,2024,30,33,39,6,1,1,0,10,5,25.6,12.8,".242",".333",".342","0.675","0.091",".348","0","1","0","0","0",".305","28.0"
"DeLoach, Zach",676113,2024,25,67,75,8,5,0,1,21,8,28,10.7,".209",".328",".293","0.621","0.119",".289","1","0","0","0","0",".279","27.8"
"Riley, Austin",663586,2024,27,425,469,62,26,2,19,118,37,25.2,7.9,".256",".461",".322","0.783","0.205",".310","0","0","5","0","2",".338","27.9"
"Lewis, Royce",668904,2024,25,292,325,36,16,0,16,74,28,22.8,8.6,".233",".452",".295","0.747","0.219",".251","0","0","0","2","5",".317","26.6"
"Hinds, Rece",677956,2024,23,46,51,2,4,1,5,16,4,31.4,7.8,".261",".717",".333","1.050","0.456",".280","0","2","1","0","0",".433","29.2"
"Trout, Mike",545361,2024,32,109,126,11,1,2,10,27,16,21.4,12.7,".220",".541",".325","0.866","0.321",".194","1","6","1","1","0",".365","28.9"
"Smith, Josh",669701,2024,26,523,592,91,30,1,13,121,46,20.4,7.8,".258",".394",".337","0.731","0.136",".311","2","11","18","1","3",".323","27.6"
"Reetz, Jakson",656883,2024,28,14,15,0,1,0,1,5,1,33.3,6.7,".143",".429",".200","0.629","0.286",".125","0","0","0","0","0",".266",
"Lee, Brooks",686797,2024,23,172,185,28,6,1,3,27,11,14.6,5.9,".221",".320",".265","0.585","0.099",".243","0","3","0","2","2",".252","25.6"
"Harris II, Michael",671739,2024,23,440,470,83,14,3,16,94,23,20,4.9,".264",".418",".304","0.722","0.154",".300","6","10","4","1","3",".312","28.3"
"Hilliard, Sam",656541,2024,30,138,158,17,5,1,10,56,14,35.4,8.9,".239",".507",".305","0.812","0.268",".311","2","5","0","1","2",".342","28.8"
"Buxton, Byron",621439,2024,30,355,388,51,27,3,18,99,20,25.5,5.2,".279",".524",".335","0.859","0.245",".338","2","7","11","1","2",".366","29.7"
"McMahon, Ryan",641857,2024,29,567,645,89,28,0,20,185,69,28.7,10.7,".242",".397",".325","0.722","0.155",".320","6","4","3","4","4",".315","25.9"
"Isbel, Kyle",664728,2024,27,384,426,59,13,8,8,88,27,20.7,6.3,".229",".367",".287","0.654","0.138",".276","2","11","5","0","2",".286","27.9"
"Rice, Ben",700250,2024,25,152,178,13,6,0,7,48,20,27,11.2,".171",".349",".264","0.613","0.178",".186","1","0","1","0","5",".269","27.5"
"Lindor, Francisco",596019,2024,30,618,689,96,39,1,33,127,56,18.4,8.1,".273",".500",".344","0.844","0.227",".295","4","29","12","0","3",".363","27.6"
"Canha, Mark",592192,2024,35,393,462,68,20,0,7,96,51,20.8,11,".242",".346",".344","0.690","0.104",".298","0","7","13","2","5",".310","27.8"
"Hampson, Garrett",641658,2024,29,213,231,35,13,1,0,59,14,25.5,6.1,".230",".300",".275","0.575","0.070",".314","2","7","0","0","2",".255","29.8"
"Tellez, Rowdy",642133,2024,29,383,421,62,18,0,13,89,31,21.1,7.4,".243",".392",".299","0.691","0.149",".280","0","1","2","0","5",".301","24.2"
"Garver, Mitch",641598,2024,33,367,430,31,17,0,15,133,53,30.9,12.3,".172",".341",".286","0.627","0.169",".216","0","0","7","0","3",".281","26.0"
"Pinto, René",650907,2024,27,42,49,4,3,0,2,18,4,36.7,8.2,".214",".429",".292","0.721","0.215",".304","0","0","1","0","1",".310","24.6"
"Biggio, Cavan",624415,2024,29,188,224,27,5,0,5,72,24,32.1,10.7,".197",".303",".314","0.617","0.106",".288","0","2","8","0","0",".285","28.5"
"Alvarez, Francisco",682626,2024,22,308,342,46,14,2,11,86,30,25.1,8.8,".237",".403",".307","0.710","0.166",".291","1","1","2","0","2",".310","25.8"
"Ohtani, Shohei",660271,2024,29,636,731,98,38,7,54,162,81,22.2,11.1,".310",".646",".390","1.036","0.336",".336","4","59","6","10","5",".431","28.1"
"Vilade, Ryan",668723,2024,25,45,49,7,0,0,1,12,2,24.5,4.1,".178",".244",".208","0.452","0.066",".212","0","0","0","0","1",".200","28.5"
"Gurriel Jr., Yuli",493329,2024,40,54,65,10,3,0,0,15,9,23.1,13.8,".241",".296",".338","0.634","0.055",".317","0","1","0","0","2",".289","26.5"
"O'Neill, Tyler",641933,2024,29,411,473,50,18,0,31,159,53,33.6,11.2,".241",".511",".336","0.847","0.270",".305","0","4","7","5","2",".360","27.5"
"Gordon, Nick",624503,2024,28,260,275,39,11,1,8,67,11,24.4,4,".227",".369",".258","0.627","0.142",".271","5","5","1","0","3",".271","27.6"
"Díaz, Aledmys",649557,2024,33,33,34,3,0,0,0,9,1,26.5,2.9,".091",".091",".118","0.209","0.000",".125","0","0","0","0","0",".098","27.6"
"Swanson, Dansby",621020,2024,30,534,593,84,27,2,16,144,54,24.3,9.1,".242",".390",".312","0.702","0.148",".300","3","19","2","2","3",".307","27.8"
"Vázquez, Christian",543877,2024,33,294,315,48,10,0,7,65,11,20.6,3.5,".221",".327",".248","0.575","0.106",".257","1","3","1","0","4",".250","24.8"
"Brennan, Will",686823,2024,26,330,353,64,13,2,8,48,19,13.6,5.4,".264",".388",".309","0.697","0.124",".287","2","4","3","2","1",".303","28.2"
"Conine, Griffin",665052,2024,26,82,89,14,4,1,3,28,6,31.5,6.7,".268",".451",".326","0.777","0.183",".373","0","0","1","0","0",".337","27.5"
"Hamilton, David",666152,2024,26,294,317,47,17,1,8,80,22,25.2,6.9,".248",".395",".303","0.698","0.147",".316","4","33","1","0","0",".305","29.4"
"Dahl, David",621311,2024,30,58,62,7,2,0,3,21,3,33.9,4.8,".207",".397",".242","0.639","0.190",".257","0","0","0","0","1",".273","27.1"
"Dunn, Oliver",686554,2024,26,95,104,16,2,2,1,40,6,38.5,5.8,".221",".316",".282","0.598","0.095",".370","0","3","2","0","0",".266","29.1"
"Ford, Mike",645801,2024,31,60,62,7,0,1,1,15,2,24.2,3.2,".150",".233",".177","0.410","0.083",".182","0","0","0","0","0",".180","22.8"
"Torkelson, Spencer",679529,2024,24,342,381,43,21,1,10,105,33,27.6,8.7,".219",".374",".295","0.669","0.155",".285","0","0","4","0","1",".295","27.2"
"O'Hoppe, Logan",681351,2024,24,479,522,79,17,1,20,155,33,29.7,6.3,".244",".409",".303","0.712","0.165",".318","3","2","8","0","1",".311","28.1"
"Hernández, Enrique",571771,2024,32,362,393,55,16,0,12,77,27,19.6,6.9,".229",".373",".281","0.654","0.144",".257","0","0","0","0","3",".285","27.0"
"Grisham, Trent",663757,2024,27,179,209,17,8,0,9,57,22,27.3,10.5,".190",".385",".290","0.675","0.195",".217","1","1","4","1","2",".295","26.9"
"Toro, Abraham",647351,2024,27,337,364,57,17,1,6,62,20,17,5.5,".240",".350",".293","0.643","0.110",".279","2","4","5","1","0",".283","27.9"
"Chaparro, Andrés",665953,2024,25,121,132,10,12,0,4,24,7,18.2,5.3,".215",".413",".280","0.693","0.198",".237","1","1","4","0","0",".301","25.8"
"Moreno, Gabriel",672515,2024,24,305,351,57,18,1,5,52,41,14.8,11.7,".266",".380",".353","0.733","0.114",".303","1","3","2","1","3",".325","27.2"
"Massey, Michael",686681,2024,26,332,356,53,17,2,14,56,15,15.7,4.2,".259",".449",".294","0.743","0.190",".271","0","1","3","1","4",".317","26.8"
"Correa, Carlos",621043,2024,29,319,367,63,20,2,14,61,40,16.6,10.9,".310",".517",".388","0.905","0.207",".343","0","0","3","4","4",".385","26.8"
"Mitchell, Garrett",669003,2024,25,196,224,27,12,3,8,71,25,31.7,11.2,".255",".469",".342","0.811","0.214",".359","4","11","1","0","0",".351","29.5"
"Espinal, Santiago",669289,2024,29,357,391,67,12,0,9,54,24,13.8,6.1,".246",".356",".295","0.651","0.110",".265","1","11","2","1","4",".285","27.3"
"Davis, Henry",680779,2024,24,104,122,10,4,0,1,45,13,36.9,10.7,".144",".212",".242","0.454","0.068",".233","0","0","1","0","2",".213","27.7"
"Wiemer Jr., Joey",686894,2024,25,26,28,4,0,0,0,9,2,32.1,7.1,".154",".154",".214","0.368","0.000",".235","1","1","0","0","0",".175","28.6"
"Ozuna, Marcell",542303,2024,33,606,688,113,31,0,39,170,74,24.7,10.8,".302",".546",".378","0.924","0.244",".359","0","1","3","2","4",".395","25.7"
"Palacios, Joshua",641943,2024,28,67,78,11,2,0,2,12,10,15.4,12.8,".224",".343",".333","0.676","0.119",".245","0","1","1","0","0",".307","28.0"
"Tena, José",677588,2024,23,161,168,35,5,0,3,41,7,24.4,4.2,".267",".354",".298","0.652","0.087",".342","1","6","0","0","0",".286","28.1"
"Torrens, Luis",620443,2024,28,118,130,16,8,0,3,28,9,21.5,6.9,".229",".373",".292","0.665","0.144",".273","1","0","2","0","1",".292","26.6"
"Abrams, CJ",682928,2024,23,541,602,78,29,6,20,128,40,21.3,6.6,".246",".433",".314","0.747","0.187",".285","12","31","16","3","4",".322","28.5"
"Profar, Jurickson",595777,2024,31,564,668,105,29,0,24,101,76,15.1,11.4,".280",".459",".380","0.839","0.179",".302","3","10","18","4","5",".365","26.5"
"Yepez, Juan",660766,2024,26,226,249,43,15,0,6,42,18,16.9,7.2,".283",".429",".335","0.764","0.146",".320","1","2","1","0","3",".331","26.7"
"López, Jack",605346,2024,31,67,71,13,3,0,1,25,2,35.2,2.8,".254",".343",".286","0.629","0.089",".390","1","0","1","0","0",".277","27.6"
"Duffy, Matt",622110,2024,33,7,10,2,0,0,0,1,2,10,20,".286",".286",".500","0.786","0.000",".333","0","0","1","0","0",".386",
"Chourio, Jackson",694192,2024,20,528,573,91,29,4,21,121,39,21.1,6.8,".275",".464",".327","0.791","0.189",".320","7","22","3","4","2",".339","29.7"
"McKenna, Ryan",663630,2024,27,14,15,1,0,0,2,5,1,33.3,6.7,".214",".643",".267","0.910","0.429",".143","1","1","0","0","0",".378","28.1"
"Soler, Jorge",624585,2024,32,493,574,63,34,1,21,141,68,24.6,11.8,".241",".442",".338","0.780","0.201",".293","0","1","6","0","4",".340","26.9"
"Duran, Jarren",680776,2024,27,671,735,108,48,14,21,160,54,21.8,7.3,".285",".492",".342","0.834","0.207",".345","7","34","6","1","3",".357","29.6"
"Winn, Masyn",691026,2024,22,587,637,105,32,5,15,109,41,17.1,6.4,".267",".416",".314","0.730","0.149",".303","5","11","1","1","5",".315","28.8"
"Flores, Wilmer",527038,2024,32,214,242,28,12,0,4,33,20,13.6,8.3,".206",".318",".277","0.595","0.112",".220","0","0","3","1","5",".262","24.0"
"Mervis, Matt",670223,2024,26,26,28,2,1,0,0,8,1,28.6,3.6,".115",".154",".148","0.302","0.039",".167","0","0","0","0","0",".137","24.6"
"Myers, Dane",667472,2024,28,95,108,15,6,1,3,36,8,33.3,7.4,".263",".442",".333","0.775","0.179",".379","1","4","3","0","2",".335","28.5"
"Pages, Andy",681624,2024,23,403,443,63,23,1,13,108,29,24.4,6.5,".248",".407",".305","0.712","0.159",".304","2","1","6","0","4",".310","28.3"
"Mountcastle, Ryan",663624,2024,27,473,507,83,30,2,13,114,27,22.5,5.3,".271",".425",".308","0.733","0.154",".327","0","3","1","0","6",".316","27.6"
"Bailey, Patrick",672275,2024,25,401,448,69,16,1,8,100,39,22.3,8.7,".234",".339",".298","0.637","0.105",".287","0","4","0","0","7",".281","25.2"
"Frazier, Adam",624428,2024,32,262,294,38,10,1,4,59,22,20.1,7.5,".202",".294",".282","0.576","0.092",".246","0","3","7","0","0",".261","26.7"
"Marte, Starling",516782,2024,35,335,370,67,13,3,7,81,27,21.9,7.3,".269",".388",".327","0.715","0.119",".333","1","16","3","1","2",".313","27.1"
"Jackson, Alex",656577,2024,28,139,155,7,7,0,3,53,12,34.2,7.7,".122",".237",".201","0.438","0.115",".167","0","1","2","0","1",".200","26.8"
"Meneses, Joey",608841,2024,32,281,313,51,11,0,3,63,21,20.1,6.7,".231",".302",".291","0.593","0.071",".281","0","2","5","1","6",".264","25.5"
