"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Adrianza, Ehire",501303,2020,30,89,101,10,7,0,0,23,11,22.8,10.9,".191",".270",".287","0.557","0.079",".258","0","1","1","0","0",".257","26.3"
"Crawford, J.P.",641487,2020,25,204,232,41,7,2,2,39,23,16.8,9.9,".255",".338",".336","0.674","0.083",".303","3","6","3","0","2",".303","26.8"
"McGuire, Reese",624512,2020,25,41,45,2,0,0,1,11,0,24.4,0,".073",".146",".073","0.219","0.073",".069","0","0","0","0","0",".091","24.9"
"Turner, Justin",457759,2020,35,150,175,32,9,1,4,26,18,14.9,10.3,".307",".460",".400","0.860","0.153",".347","0","1","6","0","1",".376","25.7"
"Sánchez, Ali",645305,2020,23,9,10,1,0,0,0,3,1,30,10,".111",".111",".200","0.311","0.000",".167","0","0","0","0","0",".158",
"Bohm, Alec",664761,2020,23,160,180,39,11,0,4,36,16,20,8.9,".338",".481",".400","0.881","0.143",".410","1","1","2","0","2",".381","27.3"
"Stephenson, Tyler",663886,2020,23,17,20,3,0,0,2,9,2,45,10,".294",".647",".400","1.047","0.353",".500","0","0","1","0","0",".437",
"Holt, Brock",571788,2020,32,95,106,14,6,0,0,24,9,22.6,8.5,".211",".274",".283","0.557","0.063",".278","0","1","1","0","1",".253","25.6"
"Correa, Carlos",621043,2020,25,201,221,39,9,0,5,49,16,22.2,7.2,".264",".383",".326","0.709","0.119",".324","0","0","3","2","1",".308","27.2"
"Adell, Jo",666176,2020,21,124,132,13,4,0,3,55,7,41.7,5.3,".161",".266",".212","0.478","0.105",".258","1","0","1","0","0",".212","29.3"
"Guerrero Jr., Vladimir",665489,2020,21,221,243,34,13,2,9,38,20,15.6,8.2,".262",".462",".329","0.791","0.200",".282","0","1","2","1","0",".338","25.3"
"Rosario, Eddie",592696,2020,28,210,231,34,7,0,13,34,19,14.7,8.2,".257",".476",".316","0.792","0.219",".248","1","3","0","2","2",".333","27.0"
"Luplow, Jordan",656669,2020,26,78,92,7,5,1,2,19,12,20.7,13,".192",".359",".304","0.663","0.167",".224","1","0","1","0","1",".293","27.3"
"Mathias, Mark",664029,2020,25,36,36,7,3,0,0,7,0,19.4,0,".278",".361",".278","0.639","0.083",".345","0","1","0","0","0",".275","27.7"
"Camargo, Johan",622666,2020,26,120,127,12,8,0,4,35,6,27.6,4.7,".200",".367",".244","0.611","0.167",".247","0","0","1","0","0",".262","25.7"
"Barreto, Franklin",620439,2020,24,27,28,2,0,0,0,15,0,53.6,0,".074",".074",".107","0.181","0.000",".167","0","1","1","0","0",".089","27.1"
"Harrison, Monte",656509,2020,24,47,51,6,1,0,1,26,4,51,7.8,".170",".255",".235","0.490","0.085",".350","0","6","0","0","0",".222","28.8"
"Murphy, Sean",669221,2020,25,116,140,15,5,0,7,37,24,26.4,17.1,".233",".457",".364","0.821","0.224",".278","0","0","0","0","0",".358","25.6"
"Lowe, Brandon",664040,2020,25,193,224,27,9,2,14,58,25,25.9,11.2,".269",".554",".362","0.916","0.285",".309","0","3","4","0","2",".385","27.4"
"Margot, Manuel",622534,2020,25,145,159,29,9,0,1,25,13,15.7,8.2,".269",".352",".327","0.679","0.083",".317","4","12","0","0","1",".301","28.4"
"Laureano, Ramón",657656,2020,25,183,222,24,8,1,6,58,24,26.1,10.8,".213",".366",".338","0.704","0.153",".270","1","2","12","0","3",".315","27.8"
"Gonzalez, Marwin",503556,2020,31,175,199,28,4,0,5,41,17,20.6,8.5,".211",".320",".286","0.606","0.109",".241","0","0","3","0","4",".269","25.6"
"Lopez, Nicky",670032,2020,25,169,192,25,8,0,1,41,18,21.4,9.4,".201",".266",".286","0.552","0.065",".260","5","0","2","0","0",".254","27.7"
"Reyes, Franmil",614177,2020,24,211,241,39,10,0,9,69,24,28.6,10,".275",".450",".344","0.794","0.175",".355","0","0","1","0","5",".341","26.2"
"Iglesias, Jose",578428,2020,30,142,150,33,17,0,3,17,3,11.3,2,".373",".556",".400","0.956","0.183",".407","0","0","4","0","1",".407","27.1"
"Merrifield, Whit",593160,2020,31,248,265,49,12,0,9,33,12,12.5,4.5,".282",".440",".325","0.765","0.158",".295","3","12","4","0","1",".329","28.5"
"Chavis, Michael",656308,2020,24,146,158,19,5,2,5,50,8,31.6,5.1,".212",".377",".259","0.636","0.165",".280","0","3","2","0","2",".272","28.1"
"Long Jr., Shed",643418,2020,24,117,128,12,5,0,3,37,11,28.9,8.6,".171",".291",".242","0.533","0.120",".221","0","4","0","0","0",".238","26.9"
"Hilliard, Sam",656541,2020,26,105,114,12,2,2,6,42,9,36.8,7.9,".210",".438",".272","0.710","0.228",".281","0","3","0","0","0",".301","29.3"
"Arozarena, Randy",668227,2020,25,64,76,9,2,0,7,22,6,28.9,7.9,".281",".641",".382","1.023","0.360",".306","0","4","5","0","1",".422","28.7"
"Gutiérrez, Kelvin",642721,2020,25,9,12,1,0,0,0,6,3,50,25,".111",".111",".333","0.444","0.000",".333","0","0","0","0","0",".248",
"Lin, Tzu-Wei",624407,2020,26,52,57,7,1,0,0,17,2,29.8,3.5,".154",".173",".182","0.355","0.019",".222","0","0","0","0","1",".160","27.5"
"Madrigal, Nick",663611,2020,23,103,109,32,3,0,0,7,4,6.4,3.7,".340",".369",".376","0.745","0.029",".365","1","2","2","0","0",".332","28.0"
"Estrada, Thairo",642731,2020,24,48,52,7,0,0,1,19,1,36.5,1.9,".167",".229",".231","0.460","0.062",".250","0","1","3","0","0",".212","25.7"
"Davis, Jaylin",664041,2020,25,12,12,1,0,0,1,6,0,50,0,".167",".417",".167","0.584","0.250",".200","0","0","0","0","0",".238",
"Kratz, Erik",456124,2020,40,28,30,7,2,0,0,6,2,20,6.7,".321",".393",".367","0.760","0.072",".409","0","0","0","0","0",".335","23.8"
"Barnes, Austin",605131,2020,30,86,104,17,3,0,1,24,13,23.1,12.5,".244",".314",".353","0.667","0.070",".323","0","3","2","0","1",".306","26.6"
"Kemp, Matt",461314,2020,35,117,132,19,3,0,6,41,15,31.1,11.4,".239",".419",".326","0.745","0.180",".314","0","1","0","1","0",".322","25.8"
"Flores, Wilmer",527038,2020,28,198,213,29,11,1,12,36,13,16.9,6.1,".268",".515",".315","0.830","0.247",".272","0","1","1","1","1",".347","25.0"
"Smoak, Justin",475253,2020,33,119,132,9,7,0,5,42,10,31.8,7.6,".176",".361",".250","0.611","0.185",".219","0","0","2","0","1",".265","23.1"
"Reynolds, Bryan",668804,2020,25,185,208,20,6,2,7,57,21,27.4,10.1,".189",".357",".275","0.632","0.168",".231","1","1","1","0","0",".278","28.2"
"Smith Jr., Dwight",596105,2020,27,63,72,9,3,0,2,19,7,26.4,9.7,".222",".365",".306","0.671","0.143",".279","0","1","1","1","1",".289","25.7"
"Starling, Bubba",605490,2020,27,59,64,8,1,0,1,27,4,42.2,6.3,".169",".237",".219","0.456","0.068",".281","0","0","0","0","1",".204","28.0"
"Santana, Danny",542454,2020,29,55,63,3,4,0,1,24,7,38.1,11.1,".145",".273",".238","0.511","0.128",".226","0","2","0","0","1",".230","26.9"
"Turner, Trea",607208,2020,27,233,259,47,15,4,12,36,22,13.9,8.5,".335",".588",".394","0.982","0.253",".353","4","11","2","0","2",".413","29.9"
"Grisham, Trent",663757,2020,23,215,252,33,8,3,10,64,31,25.4,12.3,".251",".456",".352","0.808","0.205",".310","1","10","3","0","1",".349","29.1"
"Edman, Tommy",669242,2020,25,204,227,38,7,1,5,48,16,21.1,7,".250",".368",".317","0.685","0.118",".301","4","2","5","0","2",".302","28.9"
"Alonso, Pete",624413,2020,25,208,239,26,6,0,16,61,24,25.5,10,".231",".490",".326","0.816","0.259",".242","0","1","6","4","1",".342","26.2"
"Zunino, Mike",572287,2020,29,75,84,3,4,0,4,37,6,44,7.1,".147",".360",".238","0.598","0.213",".206","0","0","3","0","0",".261","25.3"
"Fraley, Jake",641584,2020,25,26,29,2,1,1,0,11,2,37.9,6.9,".154",".269",".241","0.510","0.115",".267","1","2","1","0","0",".231","27.2"
"González, Erik",570481,2020,28,181,193,24,13,1,3,51,8,26.4,4.1,".227",".359",".255","0.614","0.132",".292","3","2","0","0","3",".262","27.3"
"Simmons, Andrelton",592743,2020,30,118,127,28,7,0,0,16,8,12.6,6.3,".297",".356",".346","0.702","0.059",".343","0","2","1","0","0",".313","26.0"
"Upton, Justin",457708,2020,32,147,166,16,5,0,9,43,11,25.9,6.6,".204",".422",".289","0.711","0.218",".219","2","0","7","0","1",".307","26.9"
"Voit III, Luke",572228,2020,29,213,234,32,5,0,22,54,17,23.1,7.3,".277",".610",".338","0.948","0.333",".268","0","0","3","0","1",".393","24.9"
"Vázquez, Christian",543877,2020,29,173,189,33,9,0,7,43,16,22.8,8.5,".283",".457",".344","0.801","0.174",".341","3","4","0","0","0",".346","25.0"
"France, Ty",664034,2020,25,141,155,29,9,1,4,37,11,23.9,7.1,".305",".468",".368","0.836","0.163",".390","0","0","3","0","0",".362","25.2"
"Davidson, Matt",571602,2020,29,43,47,3,1,0,3,13,4,27.7,8.5,".163",".395",".234","0.629","0.232",".148","0","0","0","0","0",".268","24.4"
"Grichuk, Randal",545341,2020,28,216,231,38,9,0,12,49,13,21.2,5.6,".273",".481",".312","0.793","0.208",".299","1","1","0","1","2",".334","27.7"
"Schoop, Jonathan",570731,2020,28,162,177,31,4,2,8,39,8,22,4.5,".278",".475",".324","0.799","0.197",".316","0","0","4","0","2",".340","27.3"
"Tsutsugo, Yoshi",660294,2020,28,157,185,17,5,1,8,50,26,27,14.1,".197",".395",".314","0.709","0.198",".230","0","0","1","1","1",".309","25.7"
"Smith, Will",669257,2020,25,114,137,16,9,0,8,22,20,16.1,14.6,".289",".579",".401","0.980","0.290",".294","0","0","2","1","1",".411","27.8"
"Hayes, Ke'Bryan",663647,2020,23,85,95,18,7,2,5,20,9,21.1,9.5,".376",".682",".442","1.124","0.306",".450","0","1","1","2","0",".464","28.0"
"LeMahieu, DJ",518934,2020,31,195,216,49,10,2,10,21,18,9.7,8.3,".364",".590",".421","1.011","0.226",".370","0","3","2","0","1",".429","26.0"
"Brantley Jr., Michael",488726,2020,33,170,187,31,15,0,5,28,17,15,9.1,".300",".476",".364","0.840","0.176",".336","0","2","0","0","0",".362","26.3"
"VanMeter, Josh",642165,2020,25,70,79,4,3,0,2,24,7,30.4,8.9,".129",".257",".228","0.485","0.128",".159","0","1","2","0","0",".222","26.5"
"Severino, Pedro",600474,2020,26,160,178,29,5,1,5,40,16,22.5,9,".250",".388",".322","0.710","0.138",".304","0","1","1","0","0",".312","26.7"
"Tauchman, Mike",643565,2020,29,95,111,17,6,0,0,26,14,23.4,12.6,".242",".305",".342","0.647","0.063",".329","0","6","1","3","1",".286","27.4"
"Machado, Manny",592518,2020,27,224,254,39,12,1,16,37,26,14.6,10.2,".304",".580",".370","0.950","0.276",".297","3","6","0","4","4",".391","26.4"
"Heath, Nick",670084,2020,26,13,18,1,1,0,0,6,2,33.3,11.1,".154",".231",".313","0.544","0.077",".286","2","2","1","0","0",".265","28.5"
"Sanó, Miguel",593934,2020,27,186,205,13,12,0,13,90,18,43.9,8.8,".204",".478",".278","0.756","0.274",".301","0","0","1","1","0",".317","26.4"
"Thames, Eric",519346,2020,33,123,140,17,5,0,3,42,14,30,10,".203",".317",".300","0.617","0.114",".282","0","1","3","1","0",".276","25.9"
"Toro, Abraham",647351,2020,23,87,97,8,2,0,3,23,3,23.7,3.1,".149",".276",".237","0.513","0.127",".164","1","1","7","0","0",".234","27.2"
"Mondesi, Adalberto",609275,2020,24,219,233,36,11,3,6,70,11,30,4.7,".256",".416",".294","0.710","0.160",".350","8","24","1","0","0",".305","29.4"
"Aquino, Aristides",606157,2020,26,47,56,5,1,0,2,18,6,32.1,10.7,".170",".319",".304","0.623","0.149",".222","0","1","3","0","0",".285","27.9"
"Hudson, Joe",621529,2020,29,17,20,3,0,0,0,5,2,25,10,".176",".176",".263","0.439","0.000",".250","0","0","0","0","0",".213",
"Apostel, Sherten",665947,2020,21,20,21,1,1,0,0,9,1,42.9,4.8,".100",".150",".143","0.293","0.050",".182","0","0","0","0","0",".134","25.1"
"Odom, Joseph",641929,2020,28,39,44,5,0,0,0,20,4,45.5,9.1,".128",".128",".209","0.337","0.000",".263","0","0","0","0","0",".168","24.1"
"Calhoun, Kole",594777,2020,32,190,228,18,9,0,16,50,28,21.9,12.3,".226",".526",".338","0.864","0.300",".211","1","1","6","0","4",".362","26.0"
"Cervelli, Francisco",465041,2020,34,53,62,8,2,0,3,14,8,22.6,12.9,".245",".453",".355","0.808","0.208",".278","0","1","1","0","0",".351","24.5"
"Rodgers, Brendan",663898,2020,23,21,21,1,1,0,0,6,0,28.6,0,".095",".143",".095","0.238","0.048",".133","0","0","0","0","0",".101","27.6"
"Zimmer, Bradley",605548,2020,27,37,50,5,0,0,1,14,7,28,14,".162",".243",".360","0.603","0.081",".217","1","2","5","0","1",".299","28.4"
"Barrero, José",676480,2020,22,67,68,13,0,0,0,26,1,38.2,1.5,".194",".194",".206","0.400","0.000",".317","1","1","0","0","0",".179","26.5"
"Nottingham, Jacob",641924,2020,25,48,54,4,1,0,4,20,5,37,9.3,".188",".458",".278","0.736","0.270",".208","0","0","1","0","0",".313","25.4"
"Walker, Christian",572233,2020,29,218,243,33,18,1,7,50,19,20.6,7.8,".271",".459",".333","0.792","0.188",".317","1","1","3","0","3",".339","26.9"
"Jansen, Danny",643376,2020,25,120,147,13,3,0,6,31,21,21.1,14.3,".183",".358",".313","0.671","0.175",".190","0","0","2","0","1",".300","27.2"
"Soler, Jorge",624585,2020,28,149,174,18,8,0,8,60,19,34.5,10.9,".228",".443",".326","0.769","0.215",".317","0","0","3","0","1",".332","26.6"
"Solano, Donovan",456781,2020,32,190,203,43,15,1,3,39,10,19.2,4.9,".326",".463",".365","0.828","0.137",".396","0","0","2","0","1",".357","26.6"
"Mejia, Erick",625510,2020,25,14,16,0,1,0,0,7,0,43.8,0,".071",".143",".071","0.214","0.072",".143","0","1","0","0","0",".088",
"Urías, Luis",649966,2020,23,109,120,21,4,1,0,32,10,26.7,8.3,".239",".294",".308","0.602","0.055",".338","2","2","1","0","0",".273","26.9"
"Tatis Jr., Fernando",665487,2020,21,224,257,32,11,2,17,61,27,23.7,10.5,".277",".571",".366","0.937","0.294",".306","3","11","5","1","1",".392","29.3"
"Ravelo, Rangel",592660,2020,28,35,41,4,1,0,1,6,4,14.6,9.8,".171",".286",".244","0.530","0.115",".167","0","0","0","0","2",".233","24.8"
"Biggio, Cavan",624415,2020,25,220,265,31,16,0,8,61,41,23,15.5,".250",".432",".375","0.807","0.182",".311","0","6","3","0","0",".355","27.7"
"Hill, Derek",656537,2020,24,11,12,1,0,0,0,6,1,50,8.3,".091",".091",".167","0.258","0.000",".200","0","0","0","0","0",".132",
"Arroyo, Christian",624414,2020,25,50,54,8,1,0,3,11,4,20.4,7.4,".240",".440",".296","0.736","0.200",".250","0","0","0","0","0",".315","27.2"
"Peterson, Jace",607054,2020,30,45,61,6,1,0,2,20,15,32.8,24.6,".200",".356",".393","0.749","0.156",".292","0","1","0","0","1",".344","26.7"
"Gordon, Alex",460086,2020,36,163,184,26,4,0,4,37,18,20.1,9.8,".209",".307",".299","0.606","0.098",".246","0","0","3","0","0",".275","25.0"
"Moniak, Mickey",666160,2020,22,14,18,3,0,0,0,6,4,33.3,22.2,".214",".214",".389","0.603","0.000",".375","0","0","0","0","0",".302",
"Pinder, Chad",640461,2020,28,56,61,8,3,0,2,13,5,21.3,8.2,".232",".393",".295","0.688","0.161",".268","0","0","0","0","0",".299","26.8"
"Lopes, Tim",621005,2020,26,143,151,20,12,0,2,34,6,22.5,4,".238",".364",".278","0.642","0.126",".299","0","5","2","0","0",".279","28.4"
"Castro, Jason",488771,2020,33,80,92,4,9,0,2,33,12,35.9,13,".188",".375",".293","0.668","0.187",".289","0","0","0","0","0",".294","26.5"
"Murphy, John Ryan",571974,2020,29,58,63,8,2,0,0,28,4,44.4,6.3,".172",".207",".226","0.433","0.035",".333","0","0","0","0","0",".199","25.7"
"Taveras, Leody",665750,2020,21,119,134,16,6,1,4,43,14,32.1,10.4,".227",".395",".308","0.703","0.168",".319","0","8","0","0","0",".307","29.1"
"Guzmán, Ronald",608597,2020,25,78,86,13,1,1,4,24,7,27.9,8.1,".244",".436",".314","0.750","0.192",".300","0","1","1","0","0",".323","25.9"
"Alford, Anthony",546990,2020,25,28,29,3,0,1,2,8,1,27.6,3.4,".214",".500",".241","0.741","0.286",".222","0","3","0","0","0",".306","29.3"
"Martinez, J.D.",502110,2020,32,211,237,22,16,0,7,59,22,24.9,9.3,".213",".389",".291","0.680","0.176",".259","0","1","2","3","2",".290","25.9"
"Varsho, Daulton",662139,2020,23,101,115,9,5,2,3,33,12,28.7,10.4,".188",".366",".287","0.653","0.178",".246","1","3","2","0","0",".287","28.3"
"Adams, Matt",571431,2020,31,49,51,5,2,0,2,18,2,35.3,3.9,".184",".347",".216","0.563","0.163",".241","0","0","0","0","0",".240","25.1"
"Goodwin, Brian",571718,2020,29,144,164,15,9,1,6,54,17,32.9,10.4,".215",".417",".299","0.716","0.202",".291","0","5","1","1","2",".305","28.0"
"Grossman, Robbie",543257,2020,30,166,192,18,12,2,8,38,21,19.8,10.9,".241",".482",".344","0.826","0.241",".267","1","8","5","2","0",".351","27.4"
"Chisholm Jr., Jazz",665862,2020,22,56,62,5,1,1,2,19,5,30.6,8.1,".161",".321",".242","0.563","0.160",".200","2","2","1","0","0",".248","28.1"
"Suárez, Eugenio",553993,2020,28,198,231,17,8,0,15,67,30,29,13,".202",".470",".312","0.782","0.268",".214","0","2","2","1","1",".332","26.0"
"Smith, Kevan",607345,2020,32,31,38,4,3,0,1,11,5,28.9,13.2,".258",".452",".378","0.830","0.194",".368","0","0","1","0","0",".363","24.7"
"Galvis, Freddy",520471,2020,30,141,159,19,5,0,7,30,13,18.9,8.2,".220",".404",".308","0.712","0.184",".231","1","1","5","0","0",".312","26.0"
"Viloria, Meibrys",650619,2020,23,21,24,3,1,0,0,9,2,37.5,8.3,".190",".238",".292","0.530","0.048",".333","0","0","1","0","0",".250","23.7"
"Hiura, Keston",669374,2020,23,217,246,29,4,0,13,85,16,34.6,6.5,".212",".410",".297","0.707","0.198",".273","2","3","11","2","2",".304","27.0"
"Aguilar, Jesús",542583,2020,30,188,216,34,10,0,8,40,23,18.5,10.6,".277",".457",".352","0.809","0.180",".306","1","0","1","0","4",".347","24.7"
"Segura, Jean",516416,2020,30,192,217,37,5,2,7,45,23,20.7,10.6,".266",".422",".347","0.769","0.156",".314","2","2","1","2","0",".333","28.3"
"Hamilton, Billy",571740,2020,29,32,36,3,0,0,1,7,2,19.4,5.6,".125",".219",".171","0.390","0.094",".120","2","6","0","0","1",".172","28.8"
"Santana, Carlos",467793,2020,34,206,255,26,7,0,8,43,47,16.9,18.4,".199",".350",".349","0.699","0.151",".212","0","0","1","1","1",".316","25.6"
"Maybin, Cameron",457727,2020,33,93,101,13,8,1,1,25,7,24.8,6.9,".247",".387",".307","0.694","0.140",".328","0","3","1","0","0",".302","27.6"
"Brosseau, Mike",670712,2020,26,86,98,15,5,1,5,31,8,31.6,8.2,".302",".558",".378","0.936","0.256",".412","0","2","3","0","1",".394","27.8"
"Wieters, Matt",446308,2020,34,35,41,6,1,0,0,10,3,24.4,7.3,".200",".229",".300","0.529","0.029",".280","0","0","2","0","0",".252","23.7"
"Bader, Harrison",664056,2020,26,106,125,11,7,2,4,40,13,32,10.4,".226",".443",".336","0.779","0.217",".317","1","3","5","0","1",".337","29.4"
"Winker, Jesse",608385,2020,26,149,183,19,7,0,12,46,28,25.1,15.3,".255",".544",".388","0.932","0.289",".283","0","1","5","0","1",".396","26.4"
"Eaton, Adam",594809,2020,31,159,176,20,11,1,4,32,12,18.2,6.8,".226",".384",".285","0.669","0.158",".260","0","3","1","1","0",".287","27.9"
"Altuve, Jose",514888,2020,30,192,210,28,9,0,5,39,17,18.6,8.1,".219",".344",".286","0.630","0.125",".250","3","2","1","0","0",".278","28.4"
"Cruz Jr., Nelson",443558,2020,39,185,214,34,6,0,16,58,25,27.1,11.7,".303",".595",".397","0.992","0.292",".360","0","0","4","5","0",".411","25.1"
"Lamb, Jake",571875,2020,29,88,99,9,5,0,3,25,8,25.3,8.1,".193",".352",".283","0.635","0.159",".233","1","0","3","0","0",".281","26.7"
"Jones, JaCoby",592444,2020,28,97,108,12,9,0,5,34,7,31.5,6.5,".268",".515",".333","0.848","0.247",".356","1","1","3","0","1",".358","27.0"
"Knapp, Andrew",595284,2020,28,72,89,13,4,1,2,19,15,21.3,16.9,".278",".444",".404","0.848","0.166",".346","0","0","1","0","1",".372","27.1"
"Soto, Juan",665742,2020,21,154,196,27,14,0,13,28,41,14.3,20.9,".351",".695",".490","1.185","0.344",".363","2","5","1","12","0",".478","26.3"
"Pence, Hunter",452254,2020,37,52,56,2,0,1,2,15,3,26.8,5.4,".096",".250",".161","0.411","0.154",".086","0","0","1","0","0",".180","27.8"
"Butera, Drew",460077,2020,36,39,43,4,2,0,0,11,2,25.6,4.7,".154",".205",".190","0.395","0.051",".207","0","0","0","0","1",".176","24.8"
"Giménez, Andrés",665926,2020,21,118,132,23,3,2,3,28,7,21.2,5.3,".263",".398",".333","0.731","0.135",".318","1","8","6","0","1",".321","28.8"
"Farmer, Kyle",571657,2020,29,64,70,14,3,0,0,13,5,18.6,7.1,".266",".313",".329","0.642","0.047",".333","0","1","1","0","0",".290","26.6"
"Hechavarría, Adeiny",588751,2020,31,59,63,12,3,0,0,12,4,19,6.3,".254",".305",".302","0.607","0.051",".319","0","0","0","0","0",".271","26.6"
"Alvarez, Eddy",657193,2020,30,37,41,6,1,0,0,16,3,39,7.3,".189",".216",".268","0.484","0.027",".333","0","2","1","0","0",".228","27.3"
"Rooker Jr., Brent",667670,2020,25,19,21,3,2,0,1,5,0,23.8,0,".316",".579",".381","0.960","0.263",".385","0","0","2","0","0",".408","26.2"
"Schrock, Max",621011,2020,25,17,17,2,0,0,1,6,0,35.3,0,".176",".353",".176","0.529","0.177",".200","0","0","0","0","0",".220",
"Stallings, Jacob",607732,2020,30,125,143,21,7,0,3,40,15,28,10.5,".248",".376",".326","0.702","0.128",".337","0","0","0","0","1",".309","23.5"
"Alberto, Hanser",593643,2020,27,219,231,44,15,0,3,30,5,13,2.2,".283",".393",".306","0.699","0.110",".314","0","3","3","0","2",".301","26.8"
"Carlson, Dylan",666185,2020,21,110,119,11,7,1,3,35,8,29.4,6.7,".200",".364",".252","0.616","0.164",".260","1","1","0","0","1",".264","27.9"
"Rios, Edwin",621458,2020,26,76,83,5,6,0,8,18,4,21.7,4.8,".250",".645",".301","0.946","0.395",".216","0","0","2","0","1",".385","26.4"
"Mountcastle, Ryan",663624,2020,23,126,140,32,5,0,5,30,11,21.4,7.9,".333",".492",".386","0.878","0.159",".398","1","0","1","0","2",".377","28.0"
"Santander, Anthony",623993,2020,25,153,165,15,13,1,11,25,10,15.2,6.1,".261",".575",".315","0.890","0.314",".248","1","0","2","3","0",".364","26.7"
"Araúz, Jonathan",660620,2020,21,72,80,15,2,0,1,21,8,26.3,10,".250",".319",".325","0.644","0.069",".340","0","0","0","0","0",".291","26.1"
"Anderson, Tim",641313,2020,27,208,221,45,11,1,10,50,10,22.6,4.5,".322",".529",".357","0.886","0.207",".383","2","5","2","0","1",".376","28.7"
"Puello, César",527049,2020,29,8,11,3,0,0,0,2,2,18.2,18.2,".375",".375",".500","0.875","0.000",".500","0","0","0","0","0",".405",
"Sánchez, Gary",596142,2020,27,156,178,9,4,0,10,64,18,36,10.1,".147",".365",".253","0.618","0.218",".159","0","0","4","0","0",".271","25.0"
"Garlick, Kyle",664247,2020,28,22,23,2,1,0,0,7,0,30.4,0,".136",".182",".174","0.356","0.046",".200","0","0","1","0","0",".162",
"Guillorme, Luis",641645,2020,25,57,68,13,6,0,0,17,10,25,14.7,".333",".439",".426","0.865","0.106",".463","0","2","0","0","1",".381","25.4"
"Hoskins, Rhys",656555,2020,27,151,185,18,9,0,10,43,29,23.2,15.7,".245",".503",".384","0.887","0.258",".276","0","1","5","0","0",".382","25.7"
"Barnhart, Tucker",571466,2020,29,98,110,12,3,0,5,28,12,25.5,10.9,".204",".388",".291","0.679","0.184",".231","0","0","0","0","0",".296","24.3"
"McCann, James",543510,2020,30,97,111,18,3,0,7,30,8,27,7.2,".289",".536",".360","0.896","0.247",".339","1","1","4","0","2",".378","26.2"
"Panik, Joe",605412,2020,29,120,141,20,6,0,1,27,20,19.1,14.2,".225",".300",".340","0.640","0.075",".283","0","0","1","0","0",".296","26.4"
"Heineman, Tyler",623168,2020,29,42,50,7,1,0,0,6,4,12,8,".190",".214",".292","0.506","0.024",".222","0","1","2","0","0",".243","25.9"
"Gomes, Yan",543228,2020,32,109,119,20,6,1,4,22,6,18.5,5,".284",".468",".319","0.787","0.184",".314","0","1","1","0","3",".332","26.0"
"Kelly, Carson",608348,2020,25,122,129,17,5,0,5,29,6,22.5,4.7,".221",".385",".264","0.649","0.164",".250","0","0","1","0","0",".279","25.6"
"García, Luis",671277,2020,20,134,139,29,6,0,2,29,5,20.9,3.6,".276",".366",".302","0.668","0.090",".340","1","1","0","0","0",".291","26.7"
"Heredia, Guillermo",628338,2020,29,33,36,5,0,0,2,9,3,25,8.3,".212",".394",".278","0.672","0.182",".227","0","1","0","0","0",".291","27.5"
"Young, Andrew",670370,2020,26,26,34,2,2,0,1,10,5,29.4,14.7,".192",".385",".382","0.767","0.193",".267","0","0","3","0","0",".350","28.1"
"Castro, Starlin",516770,2020,30,60,63,10,3,1,2,13,3,20.6,4.8,".267",".450",".302","0.752","0.183",".311","0","0","0","0","0",".320","26.4"
"Ozuna, Marcell",542303,2020,29,228,267,45,14,0,18,60,38,22.5,14.2,".338",".636",".431","1.067","0.298",".391","0","0","0","3","1",".444","27.2"
"DeShields, Delino",592261,2020,27,107,120,22,3,2,0,29,9,24.2,7.5,".252",".318",".310","0.628","0.066",".346","2","3","0","0","0",".280","28.6"
"Morrison, Logan",489149,2020,32,25,28,1,1,0,1,8,3,28.6,10.7,".120",".280",".214","0.494","0.160",".125","0","0","0","0","0",".221","23.0"
"Hicks, Aaron",543305,2020,30,169,211,20,10,2,6,38,41,18,19.4,".225",".414",".379","0.793","0.189",".256","1","4","1","1","0",".351","27.5"
"Pérez, Michael",605421,2020,27,84,93,10,3,0,1,27,7,29,7.5,".167",".238",".237","0.475","0.071",".228","0","0","1","0","1",".217","24.7"
"Flowers, Tyler",452095,2020,34,69,80,8,6,0,1,34,8,42.5,10,".217",".348",".325","0.673","0.131",".412","0","0","3","0","0",".303","24.2"
"Frazier, Todd",453943,2020,34,157,172,23,9,1,4,42,11,24.4,6.4,".236",".382",".302","0.684","0.146",".297","1","1","4","0","0",".300","24.2"
"Ward, Taylor",621493,2020,26,94,102,18,6,2,0,28,8,27.5,7.8,".277",".383",".333","0.716","0.106",".394","0","2","0","0","0",".314","28.4"
"Difo, Wilmer",594694,2020,28,14,18,1,0,0,0,4,3,22.2,16.7,".071",".071",".222","0.293","0.000",".091","0","0","0","0","1",".165",
"Ruf, Darin",573131,2020,33,87,100,13,6,0,5,23,13,23,13,".276",".517",".370","0.887","0.241",".322","0","1","0","0","0",".379","25.6"
"Alfaro, Jorge",595751,2020,27,93,100,16,2,0,3,36,4,36,4,".226",".344",".280","0.624","0.118",".333","0","2","3","1","0",".271","28.2"
