Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2019,"Connor Justus","LAA","AA",24,400,0.0975,0.2325,0.419354838,0.18443804,0.285714285,0.250720461,0.536434746,0.066282421,3.891230679899099,0.244094488,-0.33586757932789624,27.8747476302046,-16.298645023260676,0.26170195388913453,58.81846265764112,"sa873634"
2019,"T.J. Nichting","BAL","AA",24,378,0.042328042,0.185185185,0.228571428,0.255681818,0.292553191,0.375,0.667553191,0.119318182,5.520141848527894,0.3,0.6219871396315284,38.61015654440099,-2.289144448087868,0.3014444589931914,87.51679020715738,"sa873681"
2019,"C.J. Chatham","BOS","AA",24,376,0.04787234,0.175531914,0.272727272,0.297142857,0.333333333,0.402857142,0.736190475,0.105714285,4.403412587531925,0.354385964,0.9976495198789053,46.471464232942616,5.788561658403432,0.33029185702909414,112.3471438035204,"sa873984"
2018,"Stephen Alemais","PIT","AA",23,463,0.095032397,0.149028077,0.637681159,0.278606965,0.346491228,0.345771144,0.692262372,0.067164179,5.64181046926744,0.326470588,-0.6003009807318449,52.776550333183735,-2.344460283237965,0.3185751638569675,95.66298605500411,"sa874070"
2018,"Ryne Birk","HOU","AA",23,470,0.089361702,0.189361702,0.471910112,0.216019417,0.294871794,0.283980582,0.578852376,0.067961165,6.213284111727365,0.267477203,-0.4888294528936967,34.96133166094614,-22.291747976938947,0.27006160561992476,64.14780377310755,"sa874211"
2018,"Cornelius Randolph","PHI","AA",21,465,0.103225806,0.197849462,0.52173913,0.241463414,0.323974082,0.321951219,0.645925301,0.080487805,2.559687262145787,0.298412698,-0.7011319680605084,47.06545129034503,-8.293663043642205,0.3023994017883202,78.15524841414239,"sa874241"
2019,"Cornelius Randolph","PHI","AA",22,389,0.095115681,0.262210796,0.362745098,0.247126436,0.323907455,0.399425287,0.723332742,0.152298851,5.475197484402193,0.320675105,-0.11640074575552717,48.00761478927542,5.918122498063344,0.33004787204198177,106.14455424494307,"sa874241"
2022,"Jalen Miller","ATL","AA",25,379,0.126649076,0.224274406,0.564705882,0.235474006,0.338624338,0.388379204,0.727003542,0.152905198,6.127882908185564,0.294871794,0.3275700956583023,47.55090619754243,-2.2027699189240937,0.33327126298001203,104.47809460048198,"sa875016"
2019,"Jalen Miller","SFG","AA",22,550,0.089090909,0.192727272,0.46226415,0.215885947,0.287020109,0.33197556,0.618995669,0.116089613,5.7760541841389665,0.25065963,0.4503166053327732,49.53524568724497,-9.97431924891607,0.28520035089914714,87.10312066243876,"sa875016"
2021,"Demi Orimoloye","TOR","AA",24,295,0.037288135,0.318644067,0.117021276,0.236749116,0.26779661,0.367491166,0.635287776,0.13074205,6.063303116114836,0.333333333,1.3812551889568567,26.56319247995782,-10.822797841678376,0.2784082303612919,71.47775955433848,"sa875027"
2025,"Moises Gomez","SDP","AA",26,444,0.085585585,0.288288288,0.296875,0.230964467,0.304054054,0.362944162,0.666998216,0.131979695,4.932343502639716,0.316981132,0.4888208005577326,46.68900485782188,-7.008226047472535,0.3098423311457408,94.78364315774311,"sa875163"
2018,"Brian Mundell","COL","AA",24,506,0.104743083,0.152173913,0.688311688,0.263038548,0.345238095,0.371882086,0.717120181,0.108843538,2.1078653083375922,0.301104972,-1.1070231113117188,62.3029483749801,2.0627078308993623,0.33015096554207424,97.59888965352769,"sa875185"
2018,"Jhalan Jackson","NYY","AA",25,395,0.096202531,0.374683544,0.256756756,0.205202312,0.296954314,0.410404624,0.707358938,0.205202312,5.795839557128907,0.295081967,0.5337008242495358,45.29578726426003,-1.7296969549334296,0.3194422597812517,101.29662024470542,"sa875208"
2018,"Connor Panas","TOR","AA",25,407,0.061425061,0.206388206,0.297619047,0.232432432,0.295566502,0.359459459,0.655025961,0.127027027,3.812667340775883,0.275985663,-0.4864041218534112,39.87163514870477,-8.582471375881909,0.29828166667325995,78.54140415192047,"sa875228"
2019,"Gabriel Cancel","KCR","AA",22,513,0.066276803,0.280701754,0.236111111,0.245689655,0.307992202,0.426724137,0.734716339,0.181034482,5.168507921390066,0.312703583,1.9633312786463648,62.91087751988767,2.170595833700882,0.32808890228625387,101.44704099124091,"sa875231"
2019,"Brantley Bell","CIN","AA",24,398,0.075376884,0.158291457,0.476190476,0.243016759,0.312342569,0.346368715,0.658711284,0.103351956,3.8960474183820653,0.278350515,-0.1286869361065328,41.033588266878844,-2.9189374233191043,0.30654382871256936,82.10577572195395,"sa875352"
2018,"Peter Van Gansen","SDP","AA",24,382,0.099476439,0.130890052,0.76,0.25297619,0.325396825,0.342261904,0.667658729,0.089285714,2.736996976562351,0.283216783,-2.6474328858894296,39.529270825513734,-7.004083263150319,0.3061420737274129,90.97522607915262,"sa875579"
2018,"Mylz Jones","COL","AA",24,429,0.032634032,0.219114219,0.14893617,0.25,0.275294117,0.386138613,0.66143273,0.136138613,5.500188089835474,0.298360655,-0.11525249923579395,40.724758864383546,-10.348488553424037,0.2944376449023976,74.2050358713522,"sa875606"
2019,"Brad Zunica","SDP","AA",23,431,0.097447795,0.266821345,0.365217391,0.229765013,0.313225058,0.430809399,0.744034457,0.201044386,2.628109905377835,0.28458498,-0.8016931137535721,54.688364533912484,3.6570557488315685,0.3334991238838018,94.14735598605041,"sa875647"
2019,"Ian Sagdal","WSN","AA",26,492,0.085365853,0.178861788,0.477272727,0.270693512,0.333333333,0.407158836,0.740492169,0.136465324,3.3354313890275264,0.320113314,-0.20986462908331305,62.968466486304564,9.734455670684136,0.33619602993736425,117.3176712493787,"sa875695"
2018,"Logan Hill","PIT","AA",25,444,0.092342342,0.297297297,0.31060606,0.227621483,0.31081081,0.404092071,0.714902881,0.176470588,3.2278446311773097,0.292682926,-1.9228268454317003,51.77574310227494,-1.083282197274164,0.32189816357862894,97.83970242341688,"sa875822"
2019,"Logan Hill","PIT","AA",26,458,0.091703056,0.262008733,0.35,0.257985257,0.331877729,0.427518427,0.759396156,0.16953317,3.376829748233553,0.333333333,-0.5850087933940813,61.08831488768991,11.533077177213997,0.3434524597299151,124.33613720918079,"sa875822"
