Name,StatCast_ID,FanGraphs_ID
Jonathan Villar,542340,10071
Jonathan Villar,542340,10071
Jonathan Villar,542340,10071
Jonathan Villar,542340,10071
Jonathan Villar,542340,10071
Jonathan Villar,542340,10071
Jonathan Villar,542340,10071
Jonathan Villar,542340,10071
Jonathon Niese,477003,4424
Jonathon Niese,477003,4424
Jonny DeLuca,676356,26365
Jonny DeLuca,676356,26365
Jonny DeLuca,676356,26365
Jonny Gomes,430404,1845
Jordan Diaz,672478,22650
Jordan Diaz,672478,22650
Jordan Groshans,677954,23794
Jordan Holloway,656548,20631
Jordan Lawlar,691783,29976
Jordan Lawlar,691783,29976
Jordan Luplow,656669,16424
Jordan Luplow,656669,16424
Jordan Luplow,656669,16424
Jordan Luplow,656669,16424
Jordan Luplow,656669,16424
Jordan Luplow,656669,16424
Jordan Luplow,656669,16424
Jordan Lyles,543475,7593
Jordan Lyles,543475,7593
Jordan Lyles,543475,7593
Jordan Lyles,543475,7593
Jordan Pacheco,457574,2677
Jordan Pacheco,457574,2677
Jordan Patterson,641958,15119
Jordan Schafer,457788,9883
Jordan Walker,691023,27475
Jordan Walker,691023,27475
Jordan Walker,691023,27475
Jordan Westburg,676059,27815
Jordan Westburg,676059,27815
Jordan Westburg,676059,27815
Jordan Yamamoto,657141,17585
Jordan Zimmermann,519455,4505
Jordy Mercer,474568,6547
Jordy Mercer,474568,6547
Jordy Mercer,474568,6547
Jordy Mercer,474568,6547
Jordy Mercer,474568,6547
Jordy Mercer,474568,6547
Jordy Mercer,474568,6547
Jordyn Adams,677941,23788
Jordyn Adams,677941,23788
Jorge Alfaro,595751,12180
Jorge Alfaro,595751,12180
Jorge Alfaro,595751,12180
Jorge Alfaro,595751,12180
Jorge Alfaro,595751,12180
Jorge Alfaro,595751,12180
Jorge Alfaro,595751,12180
Jorge Alfaro,595751,12180
Jorge Alfaro,595751,12180
Jorge Barrosa,678489,23968
Jorge Barrosa,678489,23968
Jorge Bonifacio,593528,12174
Jorge Bonifacio,593528,12174
Jorge Bonifacio,593528,12174
Jorge Bonifacio,593528,12174
Jorge Bonifacio,593528,12174
Jorge De La Rosa,407822,2047
Jorge De La Rosa,407822,2047
Jorge Mateo,622761,17273
Jorge Mateo,622761,17273
Jorge Mateo,622761,17273
Jorge Mateo,622761,17273
Jorge Mateo,622761,17273
Jorge Mateo,622761,17273
Jorge Ona,671250,20040
Jorge Polanco,593871,13152
Jorge Polanco,593871,13152
Jorge Polanco,593871,13152
Jorge Polanco,593871,13152
Jorge Polanco,593871,13152
Jorge Polanco,593871,13152
Jorge Polanco,593871,13152
Jorge Polanco,593871,13152
Jorge Polanco,593871,13152
Jorge Polanco,593871,13152
Jorge Polanco,593871,13152
Jorge Soler,624585,14221
Jorge Soler,624585,14221
Jorge Soler,624585,14221
Jorge Soler,624585,14221
Jorge Soler,624585,14221
Jorge Soler,624585,14221
Jorge Soler,624585,14221
Jorge Soler,624585,14221
Jorge Soler,624585,14221
Jorge Soler,624585,14221
Jorge Soler,624585,14221
Jose Altuve,514888,5417
Jose Altuve,514888,5417
Jose Altuve,514888,5417
Jose Altuve,514888,5417
Jose Altuve,514888,5417
Jose Altuve,514888,5417
Jose Altuve,514888,5417
Jose Altuve,514888,5417
Jose Altuve,514888,5417
Jose Altuve,514888,5417
Jose Altuve,514888,5417
Jose Herrera,645444,17040
Jose Herrera,645444,17040
Jose Herrera,645444,17040
Jose Herrera,645444,17040
Jose Iglesias,578428,10231
Jose Iglesias,578428,10231
Jose Iglesias,578428,10231
Jose Iglesias,578428,10231
Jose Iglesias,578428,10231
Jose Iglesias,578428,10231
Jose Iglesias,578428,10231
Jose Iglesias,578428,10231
Jose Iglesias,578428,10231
Jose Iglesias,578428,10231
Jose Lobatón,446653,4243
Jose Lobatón,446653,4243
Jose Lobatón,446653,4243
Jose Lobatón,446653,4243
Jose Lobatón,446653,4243
Jose Miranda,669304,20538
Jose Miranda,669304,20538
Jose Miranda,669304,20538
Jose Miranda,669304,20538
Jose Quintana,500779,11423
Jose Quintana,500779,11423
Jose Quintana,500779,11423
Jose Rojas,670351,19331
Jose Rojas,670351,19331
Jose Siri,642350,17452
Jose Siri,642350,17452
Jose Siri,642350,17452
Jose Siri,642350,17452
Jose Siri,642350,17452
Jose Tabata,467798,2411
Jose Trevino,624431,16725
Jose Trevino,624431,16725
Jose Trevino,624431,16725
Jose Trevino,624431,16725
Jose Trevino,624431,16725
Jose Trevino,624431,16725
Jose Trevino,624431,16725
Joseph Odom,641929,15535
Josh A. Smith,595001,10946
Josh A. Smith,595001,10946
Josh Bell,605137,13145
Josh Bell,605137,13145
Josh Bell,605137,13145
Josh Bell,605137,13145
Josh Bell,605137,13145
Josh Bell,605137,13145
Josh Bell,605137,13145
Josh Bell,605137,13145
Josh Bell,605137,13145
Josh Bell,605137,13145
Josh Collmenter,518567,7312
Josh Donaldson,518626,5038
Josh Donaldson,518626,5038
Josh Donaldson,518626,5038
Josh Donaldson,518626,5038
Josh Donaldson,518626,5038
Josh Donaldson,518626,5038
Josh Donaldson,518626,5038
Josh Donaldson,518626,5038
Josh Donaldson,518626,5038
Josh Hamilton,285078,1875
Josh Harrison,543281,8202
Josh Harrison,543281,8202
Josh Harrison,543281,8202
Josh Harrison,543281,8202
Josh Harrison,543281,8202
Josh Harrison,543281,8202
Josh Harrison,543281,8202
Josh Harrison,543281,8202
Josh Harrison,543281,8202
Josh Jung,673962,26299
Josh Jung,673962,26299
Josh Jung,673962,26299
Josh Jung,673962,26299
Josh Lester,623507,17737
Josh Lowe,666139,19953
Josh Lowe,666139,19953
Josh Lowe,666139,19953
Josh Lowe,666139,19953
Josh Naylor,647304,18839
Josh Naylor,647304,18839
Josh Naylor,647304,18839
Josh Naylor,647304,18839
Josh Naylor,647304,18839
Josh Naylor,647304,18839
Josh Naylor,647304,18839
Josh Phegley,572033,9308
Josh Phegley,572033,9308
Josh Phegley,572033,9308
Josh Phegley,572033,9308
Josh Phegley,572033,9308
Josh Phegley,572033,9308
Josh Reddick,502210,3892
Josh Reddick,502210,3892
Josh Reddick,502210,3892
Josh Reddick,502210,3892
Josh Reddick,502210,3892
Josh Reddick,502210,3892
Josh Reddick,502210,3892
Josh Rogers,642028,18510
Josh Rojas,668942,19734
Josh Rojas,668942,19734
Josh Rojas,668942,19734
Josh Rojas,668942,19734
Josh Rojas,668942,19734
Josh Rojas,668942,19734
Josh Rojas,668942,19734
Josh Rutledge,592710,11167
Josh Rutledge,592710,11167
Josh Rutledge,592710,11167
Josh Smith,669701,26396
Josh Smith,669701,26396
Josh Smith,669701,26396
Josh Smith,669701,26396
Josh Thole,489365,9689
Josh Thole,489365,9689
Josh VanMeter,642165,15170
Josh VanMeter,642165,15170
Josh VanMeter,642165,15170
Josh VanMeter,642165,15170
Josh Wilson,425543,2102
Joshua Fuentes,658069,16885
Joshua Fuentes,658069,16885
Joshua Fuentes,658069,16885
Joshua Palacios,641943,19818
Joshua Palacios,641943,19818
Joshua Palacios,641943,19818
Joshua Palacios,641943,19818
Joshua Palacios,641943,19818
Josiah Gray,680686,24580
José A. Martínez,500874,7996
José A. Martínez,500874,7996
José A. Martínez,500874,7996
José A. Martínez,500874,7996
José A. Martínez,500874,7996
José Abreu,547989,15676
José Abreu,547989,15676
José Abreu,547989,15676
José Abreu,547989,15676
José Abreu,547989,15676
José Abreu,547989,15676
José Abreu,547989,15676
José Abreu,547989,15676
José Abreu,547989,15676
José Abreu,547989,15676
José Azocar,640492,18821
José Azocar,640492,18821
José Azocar,640492,18821
José Azocar,640492,18821
José Barrero,676480,23378
José Barrero,676480,23378
José Barrero,676480,23378
José Barrero,676480,23378
José Barrero,676480,23378
José Bautista,430832,1887
José Bautista,430832,1887
José Bautista,430832,1887
José Bautista,430832,1887
José Briceño,593993,13151
José Caballero,676609,23401
José Caballero,676609,23401
José Caballero,676609,23401
José Devers,672701,20540
José Fermín,665877,21746
José Fermín,665877,21746
José Fermín,665877,21746
José Fernández,605228,11530
José Fernández,605228,11530
José Godoy,608422,15808
José Godoy,608422,15808
José Marmolejos,592530,15767
José Marmolejos,592530,15767
José Miguel Fernández,628336,19254
José Osuna,591741,12937
José Osuna,591741,12937
José Osuna,591741,12937
José Osuna,591741,12937
José Peraza,606299,13593
José Peraza,606299,13593
José Peraza,606299,13593
José Peraza,606299,13593
José Peraza,606299,13593
José Peraza,606299,13593
José Peraza,606299,13593
José Pirela,517369,5485
José Pirela,517369,5485
José Pirela,517369,5485
José Pirela,517369,5485
José Pirela,517369,5485
José Ramírez,608070,13510
José Ramírez,608070,13510
José Ramírez,608070,13510
José Ramírez,608070,13510
José Ramírez,608070,13510
José Ramírez,608070,13510
José Ramírez,608070,13510
José Ramírez,608070,13510
José Ramírez,608070,13510
José Ramírez,608070,13510
José Ramírez,608070,13510
José Reyes,408314,1736
José Reyes,408314,1736
José Reyes,408314,1736
José Reyes,408314,1736
José Rondon,602922,14140
José Rondon,602922,14140
José Rondon,602922,14140
José Rondon,602922,14140
José Tena,677588,23691
José Tena,677588,23691
José Tena,677588,23691
José Ureña,570632,11589
José Ureña,570632,11589
José Ureña,570632,11589
José Ureña,570632,11589
José Ureña,570632,11589
Juan Carlos Perez,543633,5371
Juan Centeno,518542,7168
Juan Centeno,518542,7168
Juan Centeno,518542,7168
Juan Centeno,518542,7168
Juan Centeno,518542,7168
Juan Graterol,492802,5398
Juan Graterol,492802,5398
Juan Graterol,492802,5398
Juan Lagares,501571,5384
Juan Lagares,501571,5384
Juan Lagares,501571,5384
Juan Lagares,501571,5384
Juan Lagares,501571,5384
Juan Lagares,501571,5384
Juan Lagares,501571,5384
Juan Nicasio,504379,7731
Juan Soto,665742,20123
Juan Soto,665742,20123
Juan Soto,665742,20123
Juan Soto,665742,20123
Juan Soto,665742,20123
Juan Soto,665742,20123
Juan Soto,665742,20123
Juan Soto,665742,20123
Juan Uribe,346874,454
Juan Uribe,346874,454
Juan Yepez,660766,18400
Juan Yepez,660766,18400
Juan Yepez,660766,18400
Julio Borbon,474865,3209
Julio Rodríguez,677594,23697
Julio Rodríguez,677594,23697
Julio Rodríguez,677594,23697
Julio Rodríguez,677594,23697
Julio Teheran,527054,6797
Julio Teheran,527054,6797
Julio Teheran,527054,6797
Julio Teheran,527054,6797
Julio Teheran,527054,6797
Julio Urías,628711,14765
Julio Urías,628711,14765
Julio Urías,628711,14765
Jung Ho Kang,628356,17182
Jung Ho Kang,628356,17182
Jung Ho Kang,628356,17182
Jung Hoo Lee,808982,33824
Jung Hoo Lee,808982,33824
Juniel Querecuto,578570,12140
Juniel Querecuto,578570,12140
Junior Caminero,691406,28163
Junior Caminero,691406,28163
Junior Caminero,691406,28163
Junior Guerra,448855,5702
Junior Guerra,448855,5702
Junior Guerra,448855,5702
Junior Lake,516809,4672
Junior Lake,516809,4672
Jurickson Profar,595777,10815
Jurickson Profar,595777,10815
Jurickson Profar,595777,10815
Jurickson Profar,595777,10815
Jurickson Profar,595777,10815
Jurickson Profar,595777,10815
Jurickson Profar,595777,10815
Jurickson Profar,595777,10815
Jurickson Profar,595777,10815
Jurickson Profar,595777,10815
Justin Bour,571506,9744
Justin Bour,571506,9744
Justin Bour,571506,9744
Justin Bour,571506,9744
Justin Bour,571506,9744
Justin Maxwell,452239,6827
Justin Morneau,408047,1737
Justin Morneau,408047,1737
Justin Nicolino,592593,11754
Justin Nicolino,592593,11754
Justin Nicolino,592593,11754
Justin Ruggiano,448605,7620
Justin Ruggiano,448605,7620
Justin Ruggiano,448605,7620
Justin Smoak,475253,9054
Justin Smoak,475253,9054
Justin Smoak,475253,9054
Justin Smoak,475253,9054
Justin Smoak,475253,9054
Justin Smoak,475253,9054
Justin Steele,657006,17312
Justin Turner,457759,5235
Justin Turner,457759,5235
Justin Turner,457759,5235
Justin Turner,457759,5235
Justin Turner,457759,5235
Justin Turner,457759,5235
Justin Turner,457759,5235
Justin Turner,457759,5235
Justin Turner,457759,5235
Justin Turner,457759,5235
Justin Turner,457759,5235
Justin Upton,457708,5222
Justin Upton,457708,5222
Justin Upton,457708,5222
Justin Upton,457708,5222
Justin Upton,457708,5222
Justin Upton,457708,5222
Justin Upton,457708,5222
Justin Upton,457708,5222
Justin Williams,642211,15490
Ka'ai Tom,664789,18136
Kaleb Cowart,592230,11494
Kaleb Cowart,592230,11494
Kaleb Cowart,592230,11494
Kaleb Cowart,592230,11494
Kaleb Cowart,592230,11494
Ke'Bryan Hayes,663647,18577
Ke'Bryan Hayes,663647,18577
Ke'Bryan Hayes,663647,18577
Ke'Bryan Hayes,663647,18577
Ke'Bryan Hayes,663647,18577
Ke'Bryan Hayes,663647,18577
Kean Wong,642221,15994
Kean Wong,642221,15994
Keibert Ruiz,660688,19610
Keibert Ruiz,660688,19610
Keibert Ruiz,660688,19610
Keibert Ruiz,660688,19610
Keibert Ruiz,660688,19610
Kelby Tomlinson,605509,13005
Kelby Tomlinson,605509,13005
Kelby Tomlinson,605509,13005
Kelby Tomlinson,605509,13005
Kelly Johnson,430637,2234
Kelly Johnson,430637,2234
Kelvin Gutiérrez,642721,17468
Kelvin Gutiérrez,642721,17468
Kelvin Gutiérrez,642721,17468
Kelvin Gutiérrez,642721,17468
Kendrys Morales,434778,8610
Kendrys Morales,434778,8610
Kendrys Morales,434778,8610
Kendrys Morales,434778,8610
Kendrys Morales,434778,8610
Kennys Vargas,573627,12101
Kennys Vargas,573627,12101
Kennys Vargas,573627,12101
Kenta Maeda,628317,18498
Kenta Maeda,628317,18498
Kenta Maeda,628317,18498
Kenta Maeda,628317,18498
Keon Broxton,542979,9253
Keon Broxton,542979,9253
Keon Broxton,542979,9253
Keon Broxton,542979,9253
Kerry Carpenter,681481,25961
Kerry Carpenter,681481,25961
Kerry Carpenter,681481,25961
Kerry Carpenter,681481,25961
Keston Hiura,669374,20003
Keston Hiura,669374,20003
Keston Hiura,669374,20003
Keston Hiura,669374,20003
Keston Hiura,669374,20003
Keston Hiura,669374,20003
Ketel Marte,606466,13613
Ketel Marte,606466,13613
Ketel Marte,606466,13613
Ketel Marte,606466,13613
Ketel Marte,606466,13613
Ketel Marte,606466,13613
Ketel Marte,606466,13613
Ketel Marte,606466,13613
Ketel Marte,606466,13613
Ketel Marte,606466,13613
Ketel Marte,606466,13613
Kevan Smith,607345,12284
Kevan Smith,607345,12284
Kevan Smith,607345,12284
Kevan Smith,607345,12284
Kevan Smith,607345,12284
Kevan Smith,607345,12284
Kevin Cron,605196,16211
Kevin Cron,605196,16211
Kevin Frandsen,435623,7528
Kevin Gausman,592332,14107
Kevin Gausman,592332,14107
Kevin Gausman,592332,14107
Kevin Kiermaier,595281,11038
Kevin Kiermaier,595281,11038
Kevin Kiermaier,595281,11038
Kevin Kiermaier,595281,11038
Kevin Kiermaier,595281,11038
Kevin Kiermaier,595281,11038
Kevin Kiermaier,595281,11038
Kevin Kiermaier,595281,11038
Kevin Kiermaier,595281,11038
Kevin Kiermaier,595281,11038
Kevin Kramer,596012,17689
Kevin Kramer,596012,17689
Kevin Newman,621028,17696
Kevin Newman,621028,17696
Kevin Newman,621028,17696
Kevin Newman,621028,17696
Kevin Newman,621028,17696
Kevin Newman,621028,17696
Kevin Newman,621028,17696
Kevin Newman,621028,17696
Kevin Padlo,656821,16593
Kevin Padlo,656821,16593
Kevin Pillar,607680,12434
Kevin Pillar,607680,12434
Kevin Pillar,607680,12434
Kevin Pillar,607680,12434
Kevin Pillar,607680,12434
Kevin Pillar,607680,12434
Kevin Pillar,607680,12434
Kevin Pillar,607680,12434
Kevin Pillar,607680,12434
Kevin Pillar,607680,12434
Kevin Pillar,607680,12434
Kevin Plawecki,608700,13807
Kevin Plawecki,608700,13807
Kevin Plawecki,608700,13807
Kevin Plawecki,608700,13807
Kevin Plawecki,608700,13807
Kevin Plawecki,608700,13807
Kevin Plawecki,608700,13807
Kevin Plawecki,608700,13807
Kevin Smith,675656,20242
Kevin Smith,675656,20242
Kevin Smith,675656,20242
Keyvius Sampson,572102,10039
Khalil Lee,666137,19952
Khris Davis,501981,9112
Khris Davis,501981,9112
Khris Davis,501981,9112
Khris Davis,501981,9112
Khris Davis,501981,9112
Khris Davis,501981,9112
Khris Davis,501981,9112
Kirk Nieuwenhuis,543590,6400
Kirk Nieuwenhuis,543590,6400
Kirk Nieuwenhuis,543590,6400
Kody Clemens,665019,20572
Kody Clemens,665019,20572
Kody Clemens,665019,20572
Kody Clemens,665019,20572
Kole Calhoun,594777,11200
Kole Calhoun,594777,11200
Kole Calhoun,594777,11200
Kole Calhoun,594777,11200
Kole Calhoun,594777,11200
Kole Calhoun,594777,11200
Kole Calhoun,594777,11200
Kole Calhoun,594777,11200
Kole Calhoun,594777,11200
Kolten Wong,543939,12532
Kolten Wong,543939,12532
Kolten Wong,543939,12532
Kolten Wong,543939,12532
Kolten Wong,543939,12532
Kolten Wong,543939,12532
Kolten Wong,543939,12532
Kolten Wong,543939,12532
Kolten Wong,543939,12532
Korey Lee,686676,25543
Korey Lee,686676,25543
Korey Lee,686676,25543
Korey Lee,686676,25543
Kris Bryant,592178,15429
Kris Bryant,592178,15429
Kris Bryant,592178,15429
Kris Bryant,592178,15429
Kris Bryant,592178,15429
Kris Bryant,592178,15429
Kris Bryant,592178,15429
Kris Bryant,592178,15429
Kris Bryant,592178,15429
Kris Bryant,592178,15429
Kris Bryant,592178,15429
Kristopher Negrón,502117,5306
Kristopher Negrón,502117,5306
Kristopher Negrón,502117,5306
Kristopher Negrón,502117,5306
Kurt Suzuki,435559,8259
Kurt Suzuki,435559,8259
Kurt Suzuki,435559,8259
Kurt Suzuki,435559,8259
Kurt Suzuki,435559,8259
Kurt Suzuki,435559,8259
Kurt Suzuki,435559,8259
Kurt Suzuki,435559,8259
Kwang Hyun Kim,547942,27458
Kyle Blanks,452035,49
Kyle Farmer,571657,14813
Kyle Farmer,571657,14813
Kyle Farmer,571657,14813
Kyle Farmer,571657,14813
Kyle Farmer,571657,14813
Kyle Farmer,571657,14813
Kyle Farmer,571657,14813
Kyle Farmer,571657,14813
Kyle Farmer,571657,14813
Kyle Freeland,607536,16256
Kyle Freeland,607536,16256
Kyle Freeland,607536,16256
Kyle Freeland,607536,16256
Kyle Garlick,664247,18063
Kyle Garlick,664247,18063
Kyle Garlick,664247,18063
Kyle Garlick,664247,18063
Kyle Garlick,664247,18063
Kyle Gibson,502043,10123
Kyle Hendricks,543294,12049
Kyle Hendricks,543294,12049
Kyle Hendricks,543294,12049
Kyle Hendricks,543294,12049
Kyle Hendricks,543294,12049
Kyle Hendricks,543294,12049
Kyle Higashioka,543309,5517
Kyle Higashioka,543309,5517
Kyle Higashioka,543309,5517
Kyle Higashioka,543309,5517
Kyle Higashioka,543309,5517
Kyle Higashioka,543309,5517
Kyle Higashioka,543309,5517
Kyle Higashioka,543309,5517
Kyle Higashioka,543309,5517
Kyle Isbel,664728,21614
Kyle Isbel,664728,21614
Kyle Isbel,664728,21614
Kyle Isbel,664728,21614
Kyle Isbel,664728,21614
Kyle Jensen,571812,7706
Kyle Kendrick,452718,6230
Kyle Kubitza,605323,12148
Kyle Lewis,641786,19508
Kyle Lewis,641786,19508
Kyle Lewis,641786,19508
Kyle Lewis,641786,19508
Kyle Lewis,641786,19508
Kyle Lohse,346798,739
Kyle McCann,668832,25575
Kyle Muller,666205,20167
Kyle Parker,592621,11763
Kyle Schwarber,656941,16478
Kyle Schwarber,656941,16478
Kyle Schwarber,656941,16478
Kyle Schwarber,656941,16478
Kyle Schwarber,656941,16478
Kyle Schwarber,656941,16478
Kyle Schwarber,656941,16478
Kyle Schwarber,656941,16478
Kyle Schwarber,656941,16478
Kyle Schwarber,656941,16478
Kyle Seager,572122,9785
Kyle Seager,572122,9785
Kyle Seager,572122,9785
Kyle Seager,572122,9785
Kyle Seager,572122,9785
Kyle Seager,572122,9785
Kyle Seager,572122,9785
Kyle Stowers,669065,26151
Kyle Stowers,669065,26151
Kyle Stowers,669065,26151
Kyle Stowers,669065,26151
Kyle Tucker,663656,18345
Kyle Tucker,663656,18345
Kyle Tucker,663656,18345
Kyle Tucker,663656,18345
Kyle Tucker,663656,18345
Kyle Tucker,663656,18345
Kyle Tucker,663656,18345
Kyle Tucker,663656,18345
Kyle Waldrop,592835,11402
Kyren Paris,677347,26420
Kyren Paris,677347,26420
Kyren Paris,677347,26420
L.J. Hoes,543321,6656
LaMonte Wade Jr.,664774,18126
LaMonte Wade Jr.,664774,18126
LaMonte Wade Jr.,664774,18126
LaMonte Wade Jr.,664774,18126
LaMonte Wade Jr.,664774,18126
LaMonte Wade Jr.,664774,18126
LaMonte Wade Jr.,664774,18126
Lance Lynn,458681,2520
Lance Lynn,458681,2520
Lane Adams,572669,10767
Lane Adams,572669,10767
Lane Thomas,657041,16939
Lane Thomas,657041,16939
Lane Thomas,657041,16939
Lane Thomas,657041,16939
Lane Thomas,657041,16939
Lane Thomas,657041,16939
Lane Thomas,657041,16939
Lars Nootbaar,663457,21454
Lars Nootbaar,663457,21454
Lars Nootbaar,663457,21454
Lars Nootbaar,663457,21454
Lars Nootbaar,663457,21454
Lawrence Butler,671732,22542
Lawrence Butler,671732,22542
Lawrence Butler,671732,22542
Lenyn Sosa,672820,22896
Lenyn Sosa,672820,22896
Lenyn Sosa,672820,22896
Lenyn Sosa,672820,22896
Leody Taveras,665750,18900
Leody Taveras,665750,18900
Leody Taveras,665750,18900
Leody Taveras,665750,18900
Leody Taveras,665750,18900
Leody Taveras,665750,18900
Leonys Martin,547982,11846
Leonys Martin,547982,11846
Leonys Martin,547982,11846
Leonys Martin,547982,11846
Leonys Martin,547982,11846
Leury Garcia,544725,5913
Leury Garcia,544725,5913
Leury Garcia,544725,5913
Leury Garcia,544725,5913
Leury Garcia,544725,5913
Leury Garcia,544725,5913
Leury Garcia,544725,5913
Leury Garcia,544725,5913
Lewin Díaz,650331,18365
Lewin Díaz,650331,18365
Lewin Díaz,650331,18365
Lewis Brinson,621446,14352
Lewis Brinson,621446,14352
Lewis Brinson,621446,14352
Lewis Brinson,621446,14352
Lewis Brinson,621446,14352
Lewis Brinson,621446,14352
Liover Peguero,678894,24273
Liover Peguero,678894,24273
Liover Peguero,678894,24273
Livan Soto,670869,22471
Livan Soto,670869,22471
Livan Soto,670869,22471
Logan Forsythe,523253,7185
Logan Forsythe,523253,7185
Logan Forsythe,523253,7185
Logan Forsythe,523253,7185
Logan Forsythe,523253,7185
Logan Forsythe,523253,7185
Logan Morrison,489149,9205
Logan Morrison,489149,9205
Logan Morrison,489149,9205
Logan Morrison,489149,9205
Logan Morrison,489149,9205
Logan Morrison,489149,9205
Logan O'Hoppe,681351,24729
Logan O'Hoppe,681351,24729
Logan O'Hoppe,681351,24729
Logan O'Hoppe,681351,24729
Logan Porter,682515,20626
Logan Schafer,502582,7937
Logan Schafer,502582,7937
Logan Verrett,548337,12905
Logan Webb,657277,17995
Logan Webb,657277,17995
Lonnie Chisenhall,502082,7571
Lonnie Chisenhall,502082,7571
Lonnie Chisenhall,502082,7571
Lonnie Chisenhall,502082,7571
Lorenzo Cain,456715,9077
Lorenzo Cain,456715,9077
Lorenzo Cain,456715,9077
Lorenzo Cain,456715,9077
Lorenzo Cain,456715,9077
Lorenzo Cain,456715,9077
Lorenzo Cain,456715,9077
Lorenzo Cain,456715,9077
Lourdes Gurriel Jr.,666971,19238
Lourdes Gurriel Jr.,666971,19238
Lourdes Gurriel Jr.,666971,19238
Lourdes Gurriel Jr.,666971,19238
Lourdes Gurriel Jr.,666971,19238
Lourdes Gurriel Jr.,666971,19238
Lourdes Gurriel Jr.,666971,19238
Lourdes Gurriel Jr.,666971,19238
Lucas Duda,446263,2502
Lucas Duda,446263,2502
Lucas Duda,446263,2502
Lucas Duda,446263,2502
Lucas Duda,446263,2502
Lucas Sims,608371,13470
Lucius Fox,665650,18899
Luis Alexander Basabe,642772,17839
Luis Arraez,650333,18568
Luis Arraez,650333,18568
Luis Arraez,650333,18568
Luis Arraez,650333,18568
Luis Arraez,650333,18568
Luis Arraez,650333,18568
Luis Arraez,650333,18568
Luis Barrera,642456,19615
Luis Campusano,669134,22217
Luis Campusano,669134,22217
Luis Campusano,669134,22217
Luis Campusano,669134,22217
Luis Campusano,669134,22217
Luis Castillo,622491,15689
Luis Castillo,622491,15689
Luis Castillo,622491,15689
Luis Castillo,622491,15689
Luis García,671277,20391
Luis García,671277,20391
Luis García,671277,20391
Luis García,671277,20391
Luis García,671277,20391
Luis García,671277,20391
Luis González,670768,20332
Luis González,670768,20332
Luis Guillorme,641645,16451
Luis Guillorme,641645,16451
Luis Guillorme,641645,16451
Luis Guillorme,641645,16451
Luis Guillorme,641645,16451
Luis Guillorme,641645,16451
Luis Guillorme,641645,16451
Luis Guillorme,641645,16451
Luis Jimenez,499864,6341
Luis Matos,682641,26467
Luis Matos,682641,26467
Luis Matos,682641,26467
Luis Perdomo,606131,14682
Luis Perdomo,606131,14682
Luis Rengifo,650859,19858
Luis Rengifo,650859,19858
Luis Rengifo,650859,19858
Luis Rengifo,650859,19858
Luis Rengifo,650859,19858
Luis Rengifo,650859,19858
Luis Rengifo,650859,19858
Luis Robert Jr.,673357,20043
Luis Robert Jr.,673357,20043
Luis Robert Jr.,673357,20043
Luis Robert Jr.,673357,20043
Luis Robert Jr.,673357,20043
Luis Robert Jr.,673357,20043
Luis Sardinas,596143,13153
Luis Sardinas,596143,13153
Luis Sardinas,596143,13153
Luis Sardinas,596143,13153
Luis Torrens,620443,15905
Luis Torrens,620443,15905
Luis Torrens,620443,15905
Luis Torrens,620443,15905
Luis Torrens,620443,15905
Luis Torrens,620443,15905
Luis Torrens,620443,15905
Luis Torrens,620443,15905
Luis Urías,649966,16622
Luis Urías,649966,16622
Luis Urías,649966,16622
Luis Urías,649966,16622
Luis Urías,649966,16622
Luis Urías,649966,16622
Luis Urías,649966,16622
Luis Urías,649966,16622
Luis Valbuena,472528,4969
Luis Valbuena,472528,4969
Luis Valbuena,472528,4969
Luis Valbuena,472528,4969
Luiz Gohara,627894,15166
Luke Maile,571912,13355
Luke Maile,571912,13355
Luke Maile,571912,13355
Luke Maile,571912,13355
Luke Maile,571912,13355
Luke Maile,571912,13355
Luke Maile,571912,13355
Luke Maile,571912,13355
Luke Maile,571912,13355
Luke Maile,571912,13355
Luke Raley,670042,19354
Luke Raley,670042,19354
Luke Raley,670042,19354
Luke Raley,670042,19354
Luke Raley,670042,19354
Luke Voit III,572228,14811
Luke Voit III,572228,14811
Luke Voit III,572228,14811
Luke Voit III,572228,14811
Luke Voit III,572228,14811
Luke Voit III,572228,14811
Luke Voit III,572228,14811
Luke Weaver,596133,16918
Luke Weaver,596133,16918
Luke Weaver,596133,16918
Luke Weaver,596133,16918
Luke Weaver,596133,16918
Luke Williams,663897,19931
Luke Williams,663897,19931
Luke Williams,663897,19931
Luke Williams,663897,19931
Luke Williams,663897,19931
Luken Baker,663609,21497
Luken Baker,663609,21497
Luken Baker,663609,21497
MJ Melendez Jr.,669004,22197
MJ Melendez Jr.,669004,22197
MJ Melendez Jr.,669004,22197
MJ Melendez Jr.,669004,22197
Mac Williamson,607776,14158
Mac Williamson,607776,14158
Mac Williamson,607776,14158
Mac Williamson,607776,14158
Mac Williamson,607776,14158
Madison Bumgarner,518516,5524
Madison Bumgarner,518516,5524
Madison Bumgarner,518516,5524
Madison Bumgarner,518516,5524
Madison Bumgarner,518516,5524
Madison Bumgarner,518516,5524
Magneuris Sierra,642423,17023
Magneuris Sierra,642423,17023
Magneuris Sierra,642423,17023
Magneuris Sierra,642423,17023
Magneuris Sierra,642423,17023
Magneuris Sierra,642423,17023
Maikel Franco,596748,12179
Maikel Franco,596748,12179
Maikel Franco,596748,12179
Maikel Franco,596748,12179
Maikel Franco,596748,12179
Maikel Franco,596748,12179
